Estado,Nome,Capacidade (hm³),Cota (m),Volume Útil (hm³),Volume (%),Data da Medição
Paraíba,SUMÉ,"44,86","66,65","3,8","8,46",02/06/2024
Paraíba,SUMÉ,"44,86","66,63","3,76","8,38",03/06/2024
Paraíba,SUMÉ,"44,86","66,62","3,74","8,34",04/06/2024
Paraíba,SUMÉ,"44,86","66,62","3,74","8,34",05/06/2024
Paraíba,SUMÉ,"44,86","66,62","3,74","8,34",06/06/2024
Paraíba,SUMÉ,"44,86","66,61","3,73","8,31",07/06/2024
Paraíba,SUMÉ,"44,86","66,62","3,74","8,35",08/06/2024
Paraíba,SUMÉ,"44,86","66,61","3,73","8,31",09/06/2024
Paraíba,SUMÉ,"44,86","66,58","3,67","8,18",11/06/2024
Paraíba,SUMÉ,"44,86","66,58","3,67","8,18",12/06/2024
Paraíba,SUMÉ,"44,86","66,67","3,83","8,54",13/06/2024
Paraíba,SUMÉ,"44,86","66,57","3,66","8,16",14/06/2024
Paraíba,SUMÉ,"44,86","66,67","3,83","8,54",15/06/2024
Paraíba,SUMÉ,"44,86","66,57","3,66","8,15",16/06/2024
Paraíba,SUMÉ,"44,86","66,54","3,6","8,02",17/06/2024
Paraíba,SUMÉ,"44,86","66,54","3,6","8,02",18/06/2024
Paraíba,SUMÉ,"44,86","66,54","3,6","8,04",19/06/2024
Paraíba,SUMÉ,"44,86","66,54","3,6","8,04",20/06/2024
Paraíba,SUMÉ,"44,86","66,52","3,57","7,96",21/06/2024
Paraíba,SUMÉ,"44,86","66,52","3,57","7,96",23/06/2024
Paraíba,SUMÉ,"44,86","66,52","3,57","7,96",24/06/2024
Paraíba,SUMÉ,"44,86","66,51","3,55","7,91",25/06/2024
Paraíba,SUMÉ,"44,86","66,53","3,59",8,26/06/2024
Paraíba,SUMÉ,"44,86","66,52","3,57","7,96",27/06/2024
Paraíba,SUMÉ,"44,86","66,52","3,57","7,96",28/06/2024
Paraíba,SUMÉ,"44,86","66,52","3,57","7,96",29/06/2024
Paraíba,SUMÉ,"44,86","66,52","3,57","7,96",30/06/2024
Paraíba,SUMÉ,"44,86","66,5","3,53","7,87",01/07/2024
Paraíba,SUMÉ,"44,86","66,49","3,52","7,85",02/07/2024
Paraíba,SUMÉ,"44,86","66,48","3,5","7,8",03/07/2024
Paraíba,SUMÉ,"44,86","66,47","3,48","7,76",04/07/2024
Paraíba,SUMÉ,"44,86","66,46","3,46","7,71",05/07/2024
Paraíba,SUMÉ,"44,86","66,47","3,48","7,76",06/07/2024
Paraíba,SUMÉ,"44,86","66,46","3,46","7,72",07/07/2024
Paraíba,SUMÉ,"44,86","66,47","3,48","7,76",08/07/2024
Paraíba,SUMÉ,"44,86","66,46","3,46","7,71",09/07/2024
Paraíba,SUMÉ,"44,86","66,46","3,46","7,71",10/07/2024
Paraíba,SUMÉ,"44,86","66,45","3,45","7,69",11/07/2024
Paraíba,SUMÉ,"44,86","66,44","3,43","7,65",12/07/2024
Paraíba,SUMÉ,"44,86","66,45","3,45","7,68",13/07/2024
Paraíba,SUMÉ,"44,86","66,44","3,43","7,64",14/07/2024
Paraíba,SUMÉ,"44,86","66,42","3,39","7,56",15/07/2024
Paraíba,SUMÉ,"44,86","66,42","3,39","7,56",16/07/2024
Paraíba,SUMÉ,"44,86","66,41","3,38","7,53",17/07/2024
Paraíba,SUMÉ,"44,86","66,42","3,39","7,57",18/07/2024
Paraíba,SUMÉ,"44,86","66,4","3,36","7,49",19/07/2024
Paraíba,SUMÉ,"44,86","66,4","3,36","7,49",21/07/2024
Paraíba,SUMÉ,"44,86","66,38","3,32","7,4",22/07/2024
Paraíba,SUMÉ,"44,86","66,37","3,31","7,38",23/07/2024
Paraíba,SUMÉ,"44,86","66,36","3,29","7,33",24/07/2024
Paraíba,SUMÉ,"44,86","66,36","3,29","7,33",25/07/2024
Paraíba,SUMÉ,"44,86","66,35","3,27","7,29",26/07/2024
Paraíba,SUMÉ,"44,86","66,36","3,29","7,33",27/07/2024
Paraíba,SUMÉ,"44,86","66,35","3,27","7,29",28/07/2024
Paraíba,SUMÉ,"44,86","66,33","3,24","7,22",29/07/2024
Paraíba,SUMÉ,"44,86","66,33","3,24","7,21",31/07/2024
Paraíba,SUMÉ,"44,86","66,3","3,18","7,09",01/08/2024
Paraíba,SUMÉ,"44,86","66,29","3,17","7,07",02/08/2024
Paraíba,SUMÉ,"44,86","66,3","3,18","7,1",03/08/2024
Paraíba,SUMÉ,"44,86","66,29","3,17","7,06",04/08/2024
Paraíba,SUMÉ,"44,86","66,28","3,15","7,02",05/08/2024
Paraíba,SUMÉ,"44,86","66,27","3,13","6,98",06/08/2024
Paraíba,SUMÉ,"44,86","66,26","3,11","6,93",07/08/2024
Paraíba,SUMÉ,"44,86","66,25","3,1","6,91",08/08/2024
Paraíba,SUMÉ,"44,86","66,24","3,08","6,87",09/08/2024
Paraíba,SUMÉ,"44,86","66,25","3,1","6,9",10/08/2024
Paraíba,SUMÉ,"44,86","66,24","3,08","6,86",11/08/2024
Paraíba,SUMÉ,"44,86","66,22","3,04","6,78",12/08/2024
Paraíba,SUMÉ,"44,86","66,21","3,03","6,75",13/08/2024
Paraíba,SUMÉ,"44,86","66,2","3,01","6,71",14/08/2024
Paraíba,SUMÉ,"44,86","66,19","2,99","6,67",15/08/2024
Paraíba,SUMÉ,"44,86","66,18","2,97","6,62",16/08/2024
Paraíba,SUMÉ,"44,86","66,19","2,99","6,67",17/08/2024
Paraíba,SUMÉ,"44,86","66,18","2,97","6,63",18/08/2024
Paraíba,SUMÉ,"44,86","66,15","2,92","6,51",19/08/2024
Paraíba,SUMÉ,"44,86","66,14","2,9","6,46",20/08/2024
Paraíba,SUMÉ,"44,86","66,13","2,89","6,44",21/08/2024
Paraíba,SUMÉ,"44,86","66,13","2,89","6,44",22/08/2024
Paraíba,SUMÉ,"44,86","66,12","2,87","6,4",23/08/2024
Paraíba,SUMÉ,"44,86","66,13","2,89","6,43",24/08/2024
Paraíba,SUMÉ,"44,86","66,12","2,87","6,39",25/08/2024
Paraíba,SUMÉ,"44,86","66,09","2,82","6,29",26/08/2024
Paraíba,SUMÉ,"44,86","66,08","2,8","6,24",27/08/2024
Paraíba,SUMÉ,"44,86","66,07","2,78","6,2",28/08/2024
Paraíba,SUMÉ,"44,86","66,06","2,76","6,15",29/08/2024
Paraíba,SUMÉ,"44,86","66,05","2,75","6,13",30/08/2024
Paraíba,SUMÉ,"44,86","66,06","2,76","6,16",31/08/2024
Paraíba,SUMÉ,"44,86","66,03","2,71","6,04",01/09/2024
Paraíba,SUMÉ,"44,86","66,02","2,69",6,02/09/2024
Paraíba,SUMÉ,"44,86","66,01","2,68","5,97",03/09/2024
Paraíba,SUMÉ,"44,86",66,"2,66","5,93",04/09/2024
Paraíba,SUMÉ,"44,86","65,99","2,65","5,91",05/09/2024
Paraíba,SUMÉ,"44,86","65,98","2,63","5,86",06/09/2024
Paraíba,SUMÉ,"44,86","65,97","2,62","5,84",07/09/2024
Paraíba,SUMÉ,"44,86","65,96","2,61","5,82",08/09/2024
Paraíba,SUMÉ,"44,86","65,99","2,65","5,91",09/09/2024
Paraíba,SUMÉ,"44,86","65,94","2,58","5,75",10/09/2024
Paraíba,SUMÉ,"44,86","65,93","2,57","5,73",11/09/2024
Paraíba,SUMÉ,"44,86","65,92","2,56","5,71",12/09/2024
Paraíba,SUMÉ,"44,86","65,99","2,65","5,91",13/09/2024
Paraíba,SUMÉ,"44,86","65,98","2,63","5,86",14/09/2024
Paraíba,SUMÉ,"44,86","65,98","2,63","5,86",15/09/2024
Paraíba,SUMÉ,"44,86","65,96","2,61","5,82",16/09/2024
Paraíba,SUMÉ,"44,86","65,96","2,61","5,82",17/09/2024
Paraíba,SUMÉ,"44,86","65,95","2,6","5,8",18/09/2024
Paraíba,SUMÉ,"44,86","65,95","2,6","5,8",19/09/2024
Paraíba,SUMÉ,"44,86","65,94","2,58","5,75",20/09/2024
Paraíba,SUMÉ,"44,86","65,93","2,57","5,73",21/09/2024
Paraíba,SUMÉ,"44,86","65,92","2,56","5,71",22/09/2024
Paraíba,SUMÉ,"44,86","65,91","2,55","5,68",23/09/2024
Paraíba,SUMÉ,"44,86","65,9","2,53","5,64",24/09/2024
Paraíba,SUMÉ,"44,86","65,89","2,52","5,62",25/09/2024
Paraíba,SUMÉ,"44,86","65,86","2,49","5,55",26/09/2024
Paraíba,SUMÉ,"44,86","65,85","2,47","5,51",27/09/2024
Paraíba,SUMÉ,"44,86","65,83","2,45","5,46",28/09/2024
Paraíba,SUMÉ,"44,86","65,81","2,42","5,39",29/09/2024
Paraíba,SUMÉ,"44,86","65,8","2,41","5,37",30/09/2024
Paraíba,SUMÉ,"44,86","65,79","2,4","5,35",01/10/2024
Paraíba,SUMÉ,"44,86","65,78","2,39","5,33",02/10/2024
Paraíba,SUMÉ,"44,86","65,77","2,37","5,28",03/10/2024
Paraíba,SUMÉ,"44,86","65,76","2,36","5,26",04/10/2024
Paraíba,SUMÉ,"44,86","65,75","2,35","5,24",05/10/2024
Paraíba,SUMÉ,"44,86","65,74","2,34","5,22",06/10/2024
Paraíba,SUMÉ,"44,86","65,73","2,33","5,19",07/10/2024
Paraíba,SUMÉ,"44,86","65,72","2,31","5,15",08/10/2024
Paraíba,SUMÉ,"44,86","65,7","2,29","5,1",09/10/2024
Paraíba,SUMÉ,"44,86","65,69","2,28","5,08",10/10/2024
Paraíba,SUMÉ,"44,86","65,67","2,25","5,02",11/10/2024
Paraíba,SUMÉ,"44,86","65,66","2,24","4,99",12/10/2024
Paraíba,SUMÉ,"44,86","65,65","2,23","4,97",13/10/2024
Paraíba,SUMÉ,"44,86","65,64","2,21","4,93",14/10/2024
Paraíba,SUMÉ,"44,86","65,63","2,2","4,9",15/10/2024
Paraíba,SUMÉ,"44,86","65,61","2,18","4,86",16/10/2024
Paraíba,SUMÉ,"44,86","65,6","2,16","4,81",17/10/2024
Paraíba,SUMÉ,"44,86","65,59","2,15","4,79",18/10/2024
Paraíba,SUMÉ,"44,86","65,6","2,16","4,81",19/10/2024
Paraíba,SUMÉ,"44,86","65,62","2,19","4,88",20/10/2024
Paraíba,SUMÉ,"44,86","65,65","2,23","4,97",21/10/2024
Paraíba,SUMÉ,"44,86","65,54","2,09","4,66",22/10/2024
Paraíba,SUMÉ,"44,86","65,53","2,08","4,64",23/10/2024
Paraíba,SUMÉ,"44,86","65,52","2,07","4,61",24/10/2024
Paraíba,SUMÉ,"44,86","65,51","2,05","4,57",25/10/2024
Paraíba,SUMÉ,"44,86","65,5","2,04","4,55",26/10/2024
Paraíba,SUMÉ,"44,86","65,49","2,03","4,53",27/10/2024
Paraíba,SUMÉ,"44,86","65,47",2,"4,46",28/10/2024
Paraíba,SUMÉ,"44,86","65,46","1,99","4,44",29/10/2024
Paraíba,SUMÉ,"44,86","65,45","1,98","4,41",30/10/2024
Paraíba,SUMÉ,"44,86","65,44","1,97","4,39",31/10/2024
Paraíba,SUMÉ,"44,86","65,43","1,95","4,35",01/11/2024
Paraíba,SUMÉ,"44,86","65,4","1,92","4,28",02/11/2024
Paraíba,SUMÉ,"44,86","65,39","1,91","4,26",03/11/2024
Paraíba,SUMÉ,"44,86","65,37","1,88","4,19",04/11/2024
Paraíba,SUMÉ,"44,86","65,36","1,87","4,17",05/11/2024
Paraíba,SUMÉ,"44,86","65,34","1,84","4,1",06/11/2024
Paraíba,SUMÉ,"44,86","65,32","1,82","4,06",07/11/2024
Paraíba,SUMÉ,"44,86","65,31","1,81","4,03",08/11/2024
Paraíba,SUMÉ,"44,86","65,3","1,79","3,99",09/11/2024
Paraíba,SUMÉ,"44,86","65,29","1,78","3,97",10/11/2024
Paraíba,SUMÉ,"44,86","65,28","1,77","3,95",11/11/2024
Paraíba,SUMÉ,"44,86","65,26","1,74","3,88",12/11/2024
Paraíba,SUMÉ,"44,86","65,25","1,73","3,86",13/11/2024
Paraíba,SUMÉ,"44,86","65,23","1,71","3,81",14/11/2024
Paraíba,SUMÉ,"44,86","65,21","1,68","3,74",15/11/2024
Paraíba,SUMÉ,"44,86","65,2","1,67","3,72",16/11/2024
Paraíba,SUMÉ,"44,86","65,19","1,66","3,7",17/11/2024
Paraíba,SUMÉ,"44,86","65,17","1,63","3,63",18/11/2024
Paraíba,SUMÉ,"44,86","65,15","1,61","3,59",19/11/2024
Paraíba,SUMÉ,"44,86","65,14","1,6","3,57",20/11/2024
Paraíba,SUMÉ,"44,86","65,13","1,58","3,52",21/11/2024
Paraíba,SUMÉ,"44,86","65,11","1,56","3,48",22/11/2024
Paraíba,SUMÉ,"44,86","65,1","1,55","3,46",23/11/2024
Paraíba,SUMÉ,"44,86","65,1","1,55","3,46",24/11/2024
Paraíba,SUMÉ,"44,86","65,08","1,52","3,39",25/11/2024
Paraíba,SUMÉ,"44,86","65,07","1,51","3,37",26/11/2024
Paraíba,SUMÉ,"44,86","65,05","1,49","3,32",28/11/2024
Paraíba,SUMÉ,"44,86","65,03","1,46","3,25",29/11/2024
Paraíba,SUMÉ,"44,86",65,"1,42","3,17",01/12/2024
Paraíba,SUMÉ,"44,86","64,95","1,38","3,08",02/12/2024
Paraíba,SUMÉ,"44,86","64,93","1,37","3,05",03/12/2024
Paraíba,SUMÉ,"44,86","64,91","1,35","3,01",04/12/2024
Paraíba,SUMÉ,"44,86","64,9","1,34","2,99",05/12/2024
Paraíba,SUMÉ,"44,86","64,89","1,34","2,99",06/12/2024
Paraíba,SUMÉ,"44,86","64,88","1,33","2,96",07/12/2024
Paraíba,SUMÉ,"44,86","64,87","1,32","2,94",08/12/2024
Paraíba,SUMÉ,"44,86","64,86","1,31","2,92",09/12/2024
Paraíba,SUMÉ,"44,86","64,85","1,3","2,9",10/12/2024
Paraíba,SUMÉ,"44,86","64,84","1,3","2,9",11/12/2024
Paraíba,SUMÉ,"44,86","64,83","1,29","2,88",12/12/2024
Paraíba,SUMÉ,"44,86","64,81","1,27","2,83",13/12/2024
Paraíba,SUMÉ,"44,86","64,79","1,26","2,81",14/12/2024
Paraíba,SUMÉ,"44,86","64,78","1,25","2,79",15/12/2024
Paraíba,SUMÉ,"44,86","64,77","1,24","2,76",16/12/2024
Paraíba,SUMÉ,"44,86","64,76","1,23","2,74",17/12/2024
Paraíba,SUMÉ,"44,86","64,75","1,23","2,74",18/12/2024
Paraíba,SUMÉ,"44,86","64,74","1,22","2,72",19/12/2024
Paraíba,SUMÉ,"44,86","64,72","1,2","2,67",20/12/2024
Paraíba,SUMÉ,"44,86","64,7","1,19","2,65",21/12/2024
Paraíba,SUMÉ,"44,86","64,68","1,17","2,61",22/12/2024
Paraíba,SUMÉ,"44,86","64,66","1,15","2,56",23/12/2024
Paraíba,SUMÉ,"44,86","64,64","1,14","2,54",24/12/2024
Paraíba,SUMÉ,"44,86","64,63","1,13","2,52",25/12/2024
Paraíba,SUMÉ,"44,86","64,62","1,12","2,5",26/12/2024
Paraíba,SUMÉ,"44,86","64,6","1,11","2,47",27/12/2024
Paraíba,SUMÉ,"44,86","64,58","1,09","2,43",28/12/2024
Paraíba,SUMÉ,"44,86","64,58","1,09","2,43",29/12/2024
Paraíba,SUMÉ,"44,86","64,55","1,07","2,39",30/12/2024
Paraíba,SUMÉ,"44,86","64,53","1,05","2,34",31/12/2024
Paraíba,SUMÉ,"44,86","64,53","1,05","2,34",01/01/2025
Paraíba,SUMÉ,"44,86","64,53","1,05","2,34",02/01/2025
Paraíba,SUMÉ,"44,86","64,51","1,04","2,32",03/01/2025
Paraíba,SUMÉ,"44,86","64,5","1,03","2,3",04/01/2025
Paraíba,SUMÉ,"44,86","64,49","1,02","2,27",05/01/2025
Paraíba,SUMÉ,"44,86","64,46",1,"2,23",06/01/2025
Paraíba,SUMÉ,"44,86","64,44","0,98","2,18",07/01/2025
Paraíba,SUMÉ,"44,86","64,43","0,97","2,16",08/01/2025
Paraíba,SUMÉ,"44,86","64,41","0,96","2,14",09/01/2025
Paraíba,SUMÉ,"44,86","64,39","0,94","2,1",10/01/2025
Paraíba,SUMÉ,"44,86","64,89","1,34","2,99",11/01/2025
Paraíba,SUMÉ,"44,86","65,2","1,67","3,72",12/01/2025
Paraíba,SUMÉ,"44,86","65,48","2,02","4,5",13/01/2025
Paraíba,SUMÉ,"44,86","65,73","2,33","5,19",14/01/2025
Paraíba,SUMÉ,"44,86","65,73","2,33","5,19",15/01/2025
Paraíba,SUMÉ,"44,86","65,72","2,31","5,15",16/01/2025
Paraíba,SUMÉ,"44,86","65,71","2,3","5,13",17/01/2025
Paraíba,SUMÉ,"44,86","65,7","2,29","5,1",18/01/2025
Paraíba,SUMÉ,"44,86","67,77","6,23","13,89",19/01/2025
Paraíba,SUMÉ,"44,86","68,98","9,71","21,65",20/01/2025
Paraíba,SUMÉ,"44,86","69,12","10,2","22,74",21/01/2025
Paraíba,SUMÉ,"44,86","69,19","10,45","23,29",22/01/2025
Paraíba,SUMÉ,"44,86","69,24","10,63","23,7",23/01/2025
Paraíba,SUMÉ,"44,86","69,24","10,63","23,7",24/01/2025
Paraíba,SUMÉ,"44,86","69,24","10,63","23,7",25/01/2025
Paraíba,SUMÉ,"44,86","69,24","10,63","23,7",26/01/2025
Paraíba,SUMÉ,"44,86","69,24","10,63","23,7",27/01/2025
Paraíba,SUMÉ,"44,86","69,65","12,11",27,28/01/2025
Paraíba,SUMÉ,"44,86","69,68","12,22","27,24",29/01/2025
Paraíba,SUMÉ,"44,86","69,7","12,29","27,4",30/01/2025
Paraíba,SUMÉ,"44,86","69,69","12,26","27,33",01/02/2025
Paraíba,SUMÉ,"44,86","69,69","12,26","27,33",02/02/2025
Paraíba,SUMÉ,"44,86","69,68","12,22","27,24",03/02/2025
Paraíba,SUMÉ,"44,86","69,68","12,22","27,24",04/02/2025
Paraíba,SUMÉ,"44,86","69,67","12,19","27,17",05/02/2025
Paraíba,SUMÉ,"44,86","69,69","12,26","27,33",06/02/2025
Paraíba,SUMÉ,"44,86","69,69","12,26","27,33",07/02/2025
Paraíba,SUMÉ,"44,86","69,68","12,22","27,24",08/02/2025
Paraíba,SUMÉ,"44,86","69,68","12,22","27,24",09/02/2025
Paraíba,SUMÉ,"44,86","69,68","12,22","27,24",10/02/2025
Paraíba,SUMÉ,"44,86","69,67","12,19","27,17",11/02/2025
Paraíba,SUMÉ,"44,86","69,67","12,19","27,17",12/02/2025
Paraíba,SUMÉ,"44,86","69,66","12,15","27,08",13/02/2025
Paraíba,SUMÉ,"44,86","69,64","12,08","26,93",14/02/2025
Paraíba,SUMÉ,"44,86","69,63","12,04","26,84",15/02/2025
Paraíba,SUMÉ,"44,86","69,63","12,04","26,84",16/02/2025
Paraíba,SUMÉ,"44,86","69,62","12,01","26,77",17/02/2025
Paraíba,SUMÉ,"44,86","69,62","12,01","26,77",18/02/2025
Paraíba,SUMÉ,"44,86","69,61","11,97","26,68",19/02/2025
Paraíba,SUMÉ,"44,86","69,6","11,93","26,59",20/02/2025
Paraíba,SUMÉ,"44,86","69,59","11,9","26,53",21/02/2025
Paraíba,SUMÉ,"44,86","69,59","11,9","26,53",22/02/2025
Paraíba,SUMÉ,"44,86","69,59","11,9","26,53",23/02/2025
Paraíba,SUMÉ,"44,86","69,58","11,86","26,44",24/02/2025
Paraíba,SUMÉ,"44,86","69,58","11,86","26,44",25/02/2025
Paraíba,SUMÉ,"44,86","69,57","11,82","26,35",26/02/2025
Paraíba,SUMÉ,"44,86","69,56","11,79","26,28",27/02/2025
Paraíba,SUMÉ,"44,86","69,56","11,79","26,28",28/02/2025
Paraíba,SUMÉ,"44,86","69,55","11,75","26,19",01/03/2025
Paraíba,SUMÉ,"44,86","69,54","11,72","26,13",02/03/2025
Paraíba,SUMÉ,"44,86","69,53","11,68","26,04",03/03/2025
Paraíba,SUMÉ,"44,86","69,52","11,64","25,95",04/03/2025
Paraíba,SUMÉ,"44,86","69,52","11,64","25,95",05/03/2025
Paraíba,SUMÉ,"44,86","69,51","11,61","25,88",06/03/2025
Paraíba,SUMÉ,"44,86","69,51","11,61","25,88",07/03/2025
Paraíba,SUMÉ,"44,86","69,5","11,57","25,79",08/03/2025
Paraíba,SUMÉ,"44,86","69,49","11,54","25,72",09/03/2025
Paraíba,SUMÉ,"44,86","69,48","11,5","25,64",10/03/2025
Paraíba,SUMÉ,"44,86","69,48","11,5","25,64",11/03/2025
Paraíba,SUMÉ,"44,86","69,47","11,46","25,55",12/03/2025
Paraíba,SUMÉ,"44,86","69,47","11,46","25,55",13/03/2025
Paraíba,SUMÉ,"44,86","69,46","11,43","25,48",14/03/2025
Paraíba,SUMÉ,"44,86","69,45","11,39","25,39",15/03/2025
Paraíba,SUMÉ,"44,86","69,44","11,36","25,32",16/03/2025
Paraíba,SUMÉ,"44,86","69,43","11,32","25,23",17/03/2025
Paraíba,SUMÉ,"44,86","69,43","11,32","25,23",18/03/2025
Paraíba,SUMÉ,"44,86","69,43","11,32","25,23",19/03/2025
Paraíba,SUMÉ,"44,86","69,41","11,25","25,08",20/03/2025
Paraíba,SUMÉ,"44,86","69,41","11,25","25,08",21/03/2025
Paraíba,SUMÉ,"44,86","69,39","11,17","24,9",24/03/2025
Paraíba,SUMÉ,"44,86","69,39","11,17","24,9",25/03/2025
Paraíba,SUMÉ,"44,86","69,38","11,14","24,83",26/03/2025
Paraíba,SUMÉ,"44,86","69,38","11,14","24,83",27/03/2025
Paraíba,SUMÉ,"44,86","69,37","11,1","24,74",28/03/2025
Paraíba,SUMÉ,"44,86","69,34","10,99","24,5",31/03/2025
Paraíba,SUMÉ,"44,86","69,34","10,99","24,5",01/04/2025
Paraíba,SUMÉ,"44,86","69,33","10,96","24,43",03/04/2025
Paraíba,SUMÉ,"44,86","69,33","10,96","24,43",04/04/2025
Paraíba,SUMÉ,"44,86","69,28","10,78","24,03",07/04/2025
Paraíba,SUMÉ,"44,86","69,28","10,78","24,03",08/04/2025
Paraíba,SUMÉ,"44,86","69,27","10,74","23,94",09/04/2025
Paraíba,SUMÉ,"44,86","69,27","10,74","23,94",10/04/2025
Paraíba,SUMÉ,"44,86","69,27","10,74","23,94",11/04/2025
Paraíba,SUMÉ,"44,86","69,28","10,78","24,03",14/04/2025
Paraíba,SUMÉ,"44,86","69,28","10,78","24,03",15/04/2025
Paraíba,SUMÉ,"44,86","69,27","10,74","23,94",16/04/2025
Paraíba,SUMÉ,"44,86","69,26","10,71","23,87",18/04/2025
Paraíba,SUMÉ,"44,86","69,23","10,6","23,63",21/04/2025
Paraíba,SUMÉ,"44,86","69,23","10,6","23,63",22/04/2025
Paraíba,SUMÉ,"44,86","69,22","10,56","23,54",24/04/2025
Paraíba,SUMÉ,"44,86","69,18","10,42","23,23",28/04/2025
Paraíba,SUMÉ,"44,86","69,18","10,42","23,23",29/04/2025
Paraíba,SUMÉ,"44,86","69,17","10,38","23,14",30/04/2025
Paraíba,SUMÉ,"44,86","69,17","10,38","23,14",01/05/2025
Paraíba,SUMÉ,"44,86","69,16","10,34","23,05",02/05/2025
Paraíba,SUMÉ,"44,86","69,16","10,34","23,05",03/05/2025
Paraíba,SUMÉ,"44,86","69,16","10,34","23,05",04/05/2025
Paraíba,SUMÉ,"44,86","69,12","10,2","22,74",05/05/2025
Paraíba,SUMÉ,"44,86","69,12","10,2","22,74",06/05/2025
Paraíba,SUMÉ,"44,86","69,11","10,16","22,65",07/05/2025
Paraíba,SUMÉ,"44,86","69,11","10,16","22,65",08/05/2025
Paraíba,SUMÉ,"44,86","69,1","10,13","22,58",09/05/2025
Paraíba,SUMÉ,"44,86","69,1","10,13","22,58",10/05/2025
Paraíba,SUMÉ,"44,86","69,1","10,13","22,58",11/05/2025
Paraíba,SUMÉ,"44,86","69,06","9,98","22,25",12/05/2025
Paraíba,SUMÉ,"44,86","69,06","9,98","22,25",13/05/2025
Paraíba,SUMÉ,"44,86","69,05","9,95","22,18",15/05/2025
Paraíba,SUMÉ,"44,86","69,05","9,95","22,18",16/05/2025
Paraíba,SUMÉ,"44,86","69,02","9,84","21,93",19/05/2025
Paraíba,SUMÉ,"44,86","69,04","9,91","22,09",22/05/2025
Paraíba,SUMÉ,"44,86","69,04","9,91","22,09",23/05/2025
Paraíba,SUMÉ,"44,86","69,02","9,84","21,93",26/05/2025
Paraíba,SUMÉ,"44,86","69,02","9,84","21,93",27/05/2025
Paraíba,SUMÉ,"44,86","68,98","9,71","21,65",02/06/2025
Paraíba,SUMÉ,"44,86","68,97","9,68","21,58",03/06/2025
Paraíba,SUMÉ,"44,86","68,97","9,68","21,58",04/06/2025
Paraíba,SUMÉ,"44,86","68,97","9,68","21,58",05/06/2025
Paraíba,SUMÉ,"44,86","68,96","9,65","21,51",06/06/2025
Paraíba,SUMÉ,"44,86","68,94","9,59","21,38",09/06/2025
Paraíba,SUMÉ,"44,86","68,94","9,59","21,38",10/06/2025
Paraíba,SUMÉ,"44,86","68,93","9,56","21,31",11/06/2025
Paraíba,SUMÉ,"44,86","68,9","9,47","21,11",16/06/2025
Paraíba,SUMÉ,"44,86","68,9","9,47","21,11",17/06/2025
Paraíba,SUMÉ,"44,86","68,89","9,44","21,04",18/06/2025
Paraíba,SUMÉ,"44,86","68,89","9,44","21,04",19/06/2025
Paraíba,SUMÉ,"44,86","68,87","9,38","20,91",20/06/2025
Paraíba,SUMÉ,"44,86","68,87","9,38","20,91",23/06/2025
Paraíba,SUMÉ,"44,86","68,87","9,38","20,91",24/06/2025
Paraíba,SUMÉ,"44,86","68,86","9,35","20,84",25/06/2025
Paraíba,SUMÉ,"44,86","68,86","9,35","20,84",26/06/2025
Paraíba,SUMÉ,"44,86","68,86","9,35","20,84",27/06/2025
Paraíba,SUMÉ,"44,86","68,87","9,38","20,91",30/06/2025
Paraíba,SUMÉ,"44,86","68,87","9,38","20,91",01/07/2025
Paraíba,SUMÉ,"44,86","68,86","9,35","20,84",02/07/2025
Paraíba,SUMÉ,"44,86","68,86","9,35","20,84",03/07/2025
Paraíba,SUMÉ,"44,86","68,81","9,2","20,51",07/07/2025
Paraíba,SUMÉ,"44,86","68,8","9,17","20,44",09/07/2025
Paraíba,SUMÉ,"44,86","68,8","9,17","20,44",10/07/2025
