Estado,Nome,Capacidade (hm³),Cota (m),Volume Útil (hm³),Volume (%),Data da Medição
Paraíba,GRAMAME-MAMUABA,"56,94",,49,"86,06",08/01/2018
Paraíba,GRAMAME-MAMUABA,"56,94",,"48,66","85,46",12/01/2018
Paraíba,GRAMAME-MAMUABA,"56,94",,49,"86,05",15/02/2018
Paraíba,GRAMAME-MAMUABA,"56,94",,"51,7","90,8",28/02/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,42","52,04","91,39",01/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,42","52,04","91,39",02/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,46","52,38","91,99",03/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,46","52,38","91,99",04/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,46","52,38","91,99",05/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,46","52,38","91,99",06/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,48","52,55","92,28",07/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,48","52,55","92,28",08/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,42","52,04","91,39",14/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,4","51,87","91,1",15/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,38","51,7","90,8",16/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,38","51,7","90,8",17/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,36","51,53","90,5",18/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,34","51,36","90,21",19/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,32","51,19","89,91",20/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,32","51,19","89,91",21/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,3","51,03","89,61",22/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,28","50,86","89,32",23/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,26","50,69","89,02",24/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,24","50,52","88,72",25/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,24","50,52","88,72",26/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,22","50,35","88,43",27/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,22","50,35","88,43",28/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,28","50,86","89,32",29/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,34","51,36","90,21",30/03/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,38","51,7","90,8",01/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,38","51,7","90,8",02/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,38","51,7","90,8",03/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,38","51,7","90,8",04/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,38","51,7","90,8",05/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,36","51,53","90,5",06/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,36","51,53","90,5",07/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,36","51,53","90,5",08/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,36","51,53","90,5",09/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,36","51,53","90,5",10/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,36","51,53","90,5",11/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,36","51,53","90,5",12/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,44","52,21","91,69",13/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,5","52,71","92,58",14/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,52","52,88","92,88",15/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,54","53,05","93,17",16/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,54","53,05","93,17",17/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,54","53,05","93,17",18/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,54","53,05","93,17",19/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,54","53,05","93,17",20/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,56","53,22","93,47",21/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,58","53,39","93,77",22/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,66","54,07","94,95",23/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,78","55,08","96,73",24/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,9","56,09","98,51",25/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",26/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,1","57,83","101,57",27/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,1","57,83","101,57",28/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",29/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",30/04/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,18","58,55","102,82",01/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,2","58,73","103,14",02/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,18","58,55","102,82",03/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,14","58,19","102,19",04/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,12","58,01","101,88",05/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,12","58,01","101,88",06/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,12","58,01","101,88",07/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,1","57,83","101,57",08/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",09/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",10/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",11/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",12/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,1","57,83","101,57",13/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",14/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,1","57,83","101,57",15/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,1","57,83","101,57",16/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,12","58,01","101,88",17/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,14","58,19","102,19",18/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,16","58,37","102,51",19/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,14","58,19","102,19",20/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,12","58,01","101,88",21/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,1","57,83","101,57",22/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",23/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",24/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",25/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",26/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",27/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",29/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",30/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",31/05/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",01/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",02/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",03/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",04/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",05/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",06/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",07/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,1","57,83","101,57",08/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,14","58,19","102,19",09/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,12","58,01","101,88",10/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,1","57,83","101,57",11/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",12/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",13/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",14/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",15/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",16/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",17/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",18/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",19/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",20/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",21/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",22/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",23/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",24/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",25/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",26/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",27/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",28/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",29/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",30/06/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",01/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",02/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",03/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",04/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",05/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",06/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",07/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",08/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",09/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",10/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,2","58,73","103,14",11/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,3","59,62","104,71",12/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,18","58,55","102,82",14/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,16","58,37","102,51",15/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,08","57,65","101,25",18/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",19/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",20/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",21/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,06","57,47","100,94",22/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",23/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",24/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",25/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",26/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",27/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,04","57,29","100,62",28/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",29/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",30/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",31/07/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",01/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",02/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","35,02","57,12","100,31",03/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,98","56,77","99,7",06/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,98","56,77","99,7",07/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,98","56,77","99,7",08/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,98","56,77","99,7",09/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,98","56,77","99,7",10/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,98","56,77","99,7",11/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,98","56,77","99,7",12/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,96","56,6","99,4",13/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,96","56,6","99,4",14/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,96","56,6","99,4",15/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,96","56,6","99,4",16/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,94","56,43","99,1",17/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,94","56,43","99,1",18/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,92","56,26","98,81",19/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,92","56,26","98,81",20/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,9","56,09","98,51",21/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,88","55,92","98,21",22/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,88","55,92","98,21",23/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,86","55,75","97,92",24/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,86","55,75","97,92",25/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,86","55,75","97,92",26/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,86","55,75","97,92",27/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,84","55,59","97,62",28/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,84","55,59","97,62",29/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,84","55,59","97,62",30/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,82","55,42","97,33",31/08/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,82","55,42","97,33",01/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,82","55,42","97,33",02/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,8","55,25","97,03",03/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,8","55,25","97,03",04/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,78","55,08","96,73",05/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,78","55,08","96,73",06/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,76","54,91","96,44",07/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,74","54,74","96,14",08/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,74","54,74","96,14",09/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,72","54,57","95,84",10/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,72","54,57","95,84",11/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,72","54,57","95,84",12/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,7","54,4","95,55",13/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,7","54,4","95,55",14/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,68","54,23","95,25",15/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,68","54,23","95,25",16/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,68","54,23","95,25",17/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,64","53,9","94,66",18/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,64","53,9","94,66",19/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,62","53,73","94,36",20/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,62","53,73","94,36",21/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,62","53,73","94,36",22/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,6","53,56","94,06",23/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,58","53,39","93,77",24/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,58","53,39","93,77",25/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,58","53,39","93,77",26/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,56","53,22","93,47",27/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,54","53,05","93,17",28/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,52","52,88","92,88",29/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,5","52,71","92,58",30/09/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,48","52,55","92,28",01/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,56","53,22","93,47",02/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,44","52,21","91,69",03/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,42","52,04","91,39",04/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,4","51,87","91,1",06/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,38","51,7","90,8",07/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,36","51,53","90,5",08/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,34","51,36","90,21",09/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,34","51,36","90,21",10/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,32","51,19","89,91",11/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,3","51,03","89,61",12/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,28","50,86","89,32",13/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,28","50,86","89,32",14/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,26","50,69","89,02",15/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,26","50,69","89,02",16/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,24","50,52","88,72",17/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,22","50,35","88,43",18/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,2","50,18","88,13",19/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,18","50,01","87,83",20/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,16","49,84","87,54",21/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,16","49,84","87,54",22/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,14","49,67","87,24",23/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,12","49,51","86,94",24/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,1","49,34","86,65",25/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,08","49,17","86,35",26/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,08","49,17","86,35",27/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,06",49,"86,05",28/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,04","48,83","85,76",29/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","34,02","48,66","85,46",30/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,9","47,77","83,89",31/10/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,96","48,2","84,65",01/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,94","48,06","84,4",02/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,92","47,91","84,14",03/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,92","47,91","84,14",04/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,88","47,62","83,63",05/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,86","47,48","83,38",06/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,84","47,33","83,12",07/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,82","47,19","82,87",08/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,8","47,04","82,62",09/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,78","46,9","82,36",10/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,78","46,9","82,36",11/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,76","46,75","82,11",12/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,74","46,61","81,85",13/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,72","46,46","81,6",14/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,7","46,32","81,34",15/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,68","46,17","81,09",16/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,66","46,03","80,83",17/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,74","46,61","81,85",18/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,62","45,74","80,32",19/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,6","45,59","80,07",20/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,6","45,59","80,07",21/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,58","45,45","79,81",22/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,56","45,3","79,56",23/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,54","45,16","79,3",24/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,52","45,01","79,05",25/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,5","44,87","78,79",26/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,48","44,72","78,54",27/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,46","44,57","78,28",28/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,44","44,43","78,03",29/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,42","44,28","77,77",30/11/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,4","44,14","77,52",01/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,38","43,99","77,26",02/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,36","43,85","77,01",03/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,34","43,7","76,76",04/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,32","43,56","76,5",05/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,3","43,41","76,25",06/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,28","43,27","75,99",07/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,26","43,12","75,74",08/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,24","42,98","75,48",09/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,24","42,98","75,48",10/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,22","42,83","75,23",11/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,22","42,83","75,23",12/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,2","42,69","74,97",13/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,18","42,54","74,72",14/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,16","42,4","74,46",15/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,14","42,25","74,21",16/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,12","42,11","73,95",17/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,1","41,96","73,7",18/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,08","41,82","73,44",19/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,06","41,67","73,19",20/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,04","41,53","72,93",21/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,02","41,38","72,68",22/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","33,02","41,38","72,68",23/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94",33,"41,24","72,42",24/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","32,98","41,11","72,19",25/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","32,96","40,97","71,96",26/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","32,94","40,84","71,73",27/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","32,92","40,71","71,5",28/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","32,9","40,58","71,27",29/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","32,86","40,32","70,8",30/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","32,84","40,18","70,57",31/12/2018
Paraíba,GRAMAME-MAMUABA,"56,94","32,82","40,05","70,34",01/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,8","39,92","70,11",02/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,78","39,79","69,88",03/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,76","39,66","69,65",04/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,72","39,39","69,18",05/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,7","39,26","68,95",06/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,68","39,13","68,72",07/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,66",39,"68,49",08/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,64","38,87","68,26",09/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,64","38,87","68,26",10/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,62","38,73","68,03",11/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,6","38,6","67,8",12/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,58","38,47","67,56",13/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,56","38,34","67,33",14/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,54","38,21","67,1",15/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,54","38,21","67,1",16/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,5","37,94","66,64",17/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,48","37,81","66,41",18/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,46","37,68","66,18",19/01/2019
Paraíba,GRAMAME-MAMUABA,"56,94","32,44","37,55","65,95",20/01/2019
