year,month,CLOUDY_PIXEL_PERCENTAGE,volume_m2_area_fmask_deepwatermap,volume_km2_area_fmask_deepwatermap,volume_m2_area_deepwatermap,volume_km2_area_deepwatermap,volume_km2_area_ndwi,volume_m2_area_fmask_ndwi,volume_km2_area_fmask_ndwi,volume_m2_area_mndwi,volume_km2_area_mndwi,volume_m2_area_fmask_mndwi,volume_km2_area_fmask_mndwi,volume_m2_area_ndwi
2019,5,97.294675,3.025353232691417,4.832929162579383e-07,44.8641,2.9328087258554574e-06,0.0,1.0070303798663771,2.3464007073276588e-07,44.8641,9.809688693521198e-06,1.8419836828269989,3.480113059716552e-07,0.0
2019,5,17.853556,1.3109046041988202,2.8315265181786963e-07,4.42285030497189,6.3483191116485e-07,1.007205141724245e-07,44.8641,2.9317444644788194e-06,2.519417285895442,4.2387014934108143e-07,44.8641,9.800590358724553e-06,0.36221315989126385
2019,5,4.544753,4.394655731678132,6.32821639675644e-07,3.015459543597482,4.821104036172289e-07,1.6791679498073705e-07,40.18973428673689,2.432044185331038e-06,1.5114446233858938,3.1099762577621483e-07,44.8641,7.574393258254656e-06,0.6066398227084683
2019,6,2.40843,5.424586909055979,7.062556746636987e-07,4.040445733729194,6.046187131947244e-07,1.8988196728191445e-07,17.45662816172203,1.3776272264264697e-06,1.5230517411954774,3.122973878900211e-07,44.8641,4.876116650040674e-06,0.7266735391355305
2019,6,44.748779,3.4935720690619116,5.392553269795112e-07,44.8641,2.9328087258554574e-06,0.0,33.58561042579718,2.1069714604000195e-06,44.8641,9.762188296271186e-06,44.8641,7.3045153793515865e-06,0.0
2019,6,38.617475,1.4055296673517017,2.982592508029325e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.6325983291953548e-06,44.8641,3.994257595871095e-06,44.8641,8.7372077093427e-06,0.0
2019,6,14.108011,7.694159607783336,8.624360316853949e-07,44.8641,2.760487071288078e-06,1.673846642924178e-07,8.736305662940811,9.304009457101685e-07,13.2769505769868,1.1645277738744244e-06,44.8641,2.9638711801510956e-06,0.6047041958141832
2019,6,32.289641,1.239241395901041,2.7171184201900604e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.9320400926389972e-06,44.8641,4.2144786540171515e-06,44.8641,9.799497376947036e-06,0.0
2019,6,40.685651,1.162393252635981,2.5944327337164583e-07,44.8641,2.924738077082616e-06,0.0,44.8641,2.9328087258554574e-06,44.8641,7.684282236967375e-06,44.8641,9.809688693521198e-06,0.0
2019,7,22.828676,2.0172999751003835,3.676431799965574e-07,22.49647703866336,1.6219639008130525e-06,1.5482046748488026e-07,44.8641,2.7747363486086266e-06,1.9021296569312067,3.547464369250156e-07,44.8641,8.842193040080604e-06,0.5590018941435665
2019,7,79.400171,1.217946127285422,2.6831211817696647e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.9326609117753694e-06,44.8641,9.76573310203611e-06,44.8641,9.808359391359351e-06,0.0
2019,7,96.072318,2.941504217620314,4.7327112162792595e-07,44.8641,2.9328087258554574e-06,0.0,34.07223396575531,2.127576743164381e-06,44.8641,9.809688693521198e-06,44.8641,7.208746543602491e-06,0.0
2019,7,54.317589,3.6993608022157694,5.638515899062673e-07,44.8641,2.9328087258554574e-06,0.0,8.602580962518257,9.216799149849367e-07,44.8641,6.675076035692812e-06,44.8641,2.579023434272246e-06,0.0
2019,7,97.48336,4.044650551594117,6.051212810670259e-07,44.8641,2.9328087258554574e-06,0.0,24.16744610625717,1.6974377701063313e-06,44.8641,9.801358399973622e-06,44.8641,6.846585554619171e-06,0.0
2019,8,38.446722,2.1730608331428245,3.850852414470213e-07,44.8641,2.8149122155767285e-06,3.88455402473043e-08,33.21767555412152,2.0913918563586732e-06,44.8641,3.8747090214489494e-06,44.8641,7.443796705865155e-06,0.12297293200106636
2019,8,18.219567,3.3320575946034157,5.199508081199301e-07,19.442081512798588,1.4741793835403933e-06,1.197294048718281e-08,41.51570791428398,2.5003047275159887e-06,1.8029415592856715,3.436393788615793e-07,44.8641,8.441748148836075e-06,0.029498656346324537
2019,8,76.187233,7.155634373539279,8.273154062563252e-07,44.8641,2.7802941580199612e-06,9.575396108144496e-08,21.466939839006997,1.5721505558231685e-06,33.38753061807861,2.0985840929325464e-06,44.8641,5.527002068577255e-06,0.3441473088779377
2019,8,42.254935,2.1722688287798966,3.8499655299896806e-07,44.8641,2.9211905391604875e-06,3.5475379221282e-10,32.32960504791384,2.0537879543841136e-06,33.33799882146126,2.096486749521632e-06,44.8641,6.29551595841331e-06,0.0003547537922128248
2019,8,64.388707,1.5204492380904289,3.1200596025117937e-07,44.8641,2.9310053940783754e-06,0.0,44.8641,2.9156327297491538e-06,23.60218251200095,1.6721144193638525e-06,44.8641,9.746679771049632e-06,0.0
2019,8,30.857186,7.429430031353598,8.451713471310374e-07,44.8641,2.906704759311798e-06,1.2918950599750368e-07,3.0337628684212623,4.842980520025413e-07,44.8641,2.7086747051244317e-06,23.197977664834546,1.6540063699146866e-06,0.46576919873550837
2019,9,73.260938,1.3331257540585966,2.867001897399979e-07,44.8641,2.577522802954314e-06,1.0305597663782558e-07,44.8641,2.9325722233273162e-06,44.8641,2.656861460860423e-06,44.8641,9.808536631647596e-06,0.3707084112606256
2019,9,60.447426,3.9217214646019674,5.904285615062114e-07,44.8641,2.9328087258554574e-06,0.0,0.17464949395855917,5.1202797342717687e-08,44.8641,8.419977133429822e-06,1.2140612865006928,2.676919153480299e-07,0.0
2019,9,26.613259,4.039209022592452,6.044708991146355e-07,18.185251827520762,1.4133686709919115e-06,1.495878490497411e-08,1.2125760160693093,2.6745479651245214e-07,1.2525482824255234,2.7383624534056903e-07,9.621716176910068,9.88144147021292e-07,0.03844122296101268
2019,9,89.830088,2.3813579805928002,4.0841030328501455e-07,44.8641,2.9328087258554574e-06,0.0,0.5420113914048432,1.5014954255407812e-07,44.8641,9.804932745786588e-06,1.1842708713857995,2.629359676134202e-07,0.0
2019,9,0.044841,2.0920123866698934,3.7600945692957644e-07,4.79186751425783,6.611428174206344e-07,5.646497859387451e-09,0.5802937899807009,1.6067390505639188e-07,1.1481893127062706,2.5717565824541467e-07,1.1624369025438284,2.594502419445758e-07,0.01171382800278838
2019,10,11.906125,2.7935935656659785,4.555925576493202e-07,6.580564414100036,7.88676805721145e-07,2.9562816017735395e-11,44.8641,2.918382071638803e-06,1.2129510846951688,2.6751467505978354e-07,44.8641,9.555762440560301e-06,2.9562816017735397e-05
2019,10,0.71305,2.7802370853891665,4.539961655843625e-07,3.680810135164641,5.616343787049372e-07,1.3598895368158199e-09,0.42006689706489164,1.1662530918996614e-07,1.1072968795361378,2.5064730762834176e-07,1.1468940772664924,2.569688779091273e-07,0.0013598895368158285
2019,10,0.084273,2.4753424983268832,4.1893466578732834e-07,2.884862847557534,4.6650123675986456e-07,5.912563203546e-11,0.41490522534679847,1.1520629402111485e-07,1.098970365994708,2.4931800546649437e-07,1.1602164989327803,2.5909576136808316e-07,5.9125632035470795e-05
2019,10,86.418904,2.244077224352005,3.930376389557921e-07,44.8641,2.9328087258554574e-06,0.0,0.4563061339190041,1.2658797818794295e-07,44.8641,8.480091131193368e-06,1.1890817458764034,2.637040088624876e-07,0.0
2019,10,2.470722,2.493822600128529,4.210040629085698e-07,3.705791700126827,5.646202231227283e-07,5.38043251522784e-08,0.41092643673076834,1.1411246982845862e-07,1.036799064885366,2.393925493247003e-07,1.4581574007146219,3.050305360719219e-07,0.18552877016013664
2019,10,0.072564,2.043436119076997,3.705698987823132e-07,3.192803920606275,5.033069427019452e-07,2.0693971212413998e-10,0.7888927587429048,1.9981507346387356e-07,0.9833243445859614,2.3085547544083572e-07,3.9515295929462377,5.939912860095106e-07,0.0002069397121241478
2019,11,1.259996,12.257069150940254,1.1160258674855291e-06,2.871011682826024,4.6484571906287136e-07,3.8431660823055e-10,3.1228060702666816,4.949406657689261e-07,0.9587148712301804,2.2692664905137554e-07,24.774574385185073,1.7246366247808463e-06,0.00038431660823056015
2019,11,6.048421,4.8295984873421265,6.638330336782484e-07,3.064185962385114,4.879342783727227e-07,1.7737689610641e-10,0.22212269920180616,6.255491869352808e-08,0.904129949125252,2.1821233487926466e-07,0.9659311829660859,2.2807871092497667e-07,0.0001773768961064124
2019,11,12.977591,17.594979236375288,1.3846927394547083e-06,3.1255268347675127,4.952658567451211e-07,2.9562816017735395e-11,29.014002191011134,1.913394141115888e-06,0.8710089285937869,2.1292466627991603e-07,44.8641,6.4344723443984295e-06,2.9562816017735397e-05
2019,11,4.215036,2.9385361108921333,4.729163678357131e-07,15.997863692574702,1.3031289300617766e-06,0.0,0.3256513185547705,9.066915672639446e-08,0.7936648694756173,2.0057692619875555e-07,0.935030566045669,2.2314552290212068e-07,0.0
2019,11,0.125985,2.7705907385225794,4.528432157596709e-07,5.079618012285299,6.816594117369427e-07,1.7737689610641e-09,0.20135317190788557,5.758836560254854e-08,0.7413003509817367,1.9221709260313732e-07,1.1424532700443966,2.5625991675614203e-07,0.0020699736873557597
2019,11,34.111361,9.210915023423576,9.613532140807374e-07,44.8641,2.9324539720632456e-06,0.0,3.6182325516454985,5.541549862524501e-07,44.8641,3.443631100385851e-06,16.639356085971603,1.3358895925605778e-06,0.0
2019,12,0.214621,9.761679467536814,9.97272035542286e-07,3.101781980942069,4.924278264074185e-07,4.7477882524483045e-08,44.8641,2.9101044831538374e-06,0.6341658767486741,1.7511340478736715e-07,44.8641,9.737699596445149e-06,0.1590723484881188
2019,12,1.156947,3.914301197781517,5.895416770256793e-07,2.788399378891663,4.5497173851294776e-07,1.0997367558597541e-08,0.53684971968675,1.4873052738522676e-07,0.5919857480017441,1.6388818653176665e-07,5.8387224665341195,7.357835166065689e-07,0.026576827650436324
2019,12,4.110972,4.2383417003289185,6.216764580369577e-07,23.630950472789223,1.6734032006839123e-06,1.4456217032672609e-08,1.0061044986222198,2.344922566526772e-07,3.4275679141593858,5.313663841624764e-07,4.679077870103981,6.531009221396592e-07,0.0369360384813127
2019,12,92.076467,1.8676111505070556,3.5088106331450145e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.9328087258554574e-06,44.8641,9.211502720689857e-06,44.8641,9.809688693521198e-06,0.0
2019,12,7.245218,5.040643160967458,6.788805070312756e-07,2.65301547707699,4.3883044096726427e-07,3.31103539398636e-09,37.343686084864515,2.2855308691471415e-06,0.5102147692438727,1.414082099725247e-07,44.8641,6.527139475103214e-06,0.0058980685301229085
2019,12,5.325331,12.756865089680474,1.1397943715637884e-06,4.658357917190336,6.516235906629236e-07,2.06939712124146e-09,18.59401170085614,1.4331461949077766e-06,0.4440243317736376,1.2321154037923553e-07,44.8641,5.2184267267404055e-06,0.002806145772503288
2020,1,99.960959,7.08809206722416,8.229105466696826e-07,44.8641,2.9328087258554574e-06,0.0,2.6450954334477124,4.379435564867322e-07,44.8641,9.809688693521198e-06,23.061484347765305,1.6478915799701881e-06,0.0
2020,1,98.300236,6.66639201221486,7.947963086368163e-07,15.060665408626475,1.2552667309290629e-06,0.0,10.03347453293804,1.0102796745900896e-06,44.8641,4.2615064104985085e-06,44.8641,3.757523650870089e-06,0.0
2020,1,15.701139,15.2968463226789,1.2673283598642986e-06,44.8641,2.824845321758688e-06,0.0,19.75980219162429,1.4895520478696158e-06,32.20923196333643,2.048690951791207e-06,44.8641,4.671167796731843e-06,0.0
2020,1,21.075832,8.50965362832631,9.156195377013008e-07,23.995873086943924,1.6897514379417198e-06,0.0,16.051120173194366,1.305848709135408e-06,0.8258607218358123,2.0571689455789891e-07,44.8641,3.888651924124327e-06,0.0
2020,1,52.199864,0.17848196625684212,5.21192446392675e-08,44.8641,2.8672975255601567e-06,0.0,44.8641,2.9328087258554574e-06,22.919715926654742,1.6415404696413617e-06,44.8641,9.809688693521198e-06,0.0
2020,1,28.760292,3.5457612790324213,5.454930811592535e-07,44.8641,2.9219000467449145e-06,0.0,32.65076262091347,2.067386849752272e-06,25.178779232351477,1.7427446742300121e-06,44.8641,4.836296665281334e-06,0.0
2020,1,83.505291,0.15128377575289856,4.56154251153657e-08,44.8641,2.679573643847536e-06,0.0,0.011419359168729371,5.5282465953165e-09,6.992312666425439,8.166641681429744e-07,0.26769558520114467,7.47363215438662e-08,0.0
2020,2,98.369505,0.1658718961141047,4.91038374054585e-08,37.12202050659116,2.2741196221642954e-06,0.0,44.8641,2.9327200374074047e-06,44.8641,9.809688693521198e-06,44.8641,9.796366131854683e-06,0.0
2020,2,33.460817,2.1572207458842714,3.8331147248595715e-07,44.8641,2.9065273824156912e-06,0.0,6.134012128256261,7.56837652870044e-07,25.50913262293935,1.75754423829858e-06,44.8641,3.1090605162728754e-06,0.0
2020,2,47.186838,0.8151877860769734,2.0401299333839195e-07,0.3004881689290662,8.375145777824439e-08,0.0,1.2170202460412647,2.681643040968778e-07,0.17127272908077354,5.039532195803784e-08,13.794064004581191,1.1905820962466335e-06,0.0
2020,2,99.954919,1.9069473671991295,3.5528592290114404e-07,3.7478398787760536,5.696459018457435e-07,0.0,0.1148134748498833,3.689439439013376e-08,35.37456956196256,2.1841616121074794e-06,2.0846779643001176,3.751881501694247e-07,0.0
2020,2,73.743125,2.3502058089843123,4.0492189099492175e-07,39.67921434092081,2.4057628418912715e-06,0.0,44.8641,2.9322174695351027e-06,12.80549166824327,1.1421068774112645e-06,44.8641,9.794534648876137e-06,0.0
2020,3,34.675357,3.580141848633848,5.496023125857188e-07,2.4492063543502702,4.1600794700157246e-07,0.0,44.8641,2.9049605531667512e-06,1.4447036959807864,3.035239936218282e-07,44.8641,9.419405578802795e-06,0.0
2020,3,2.05427,4.876451234139107,6.671736318882525e-07,2.3676299049687204,4.0687303685209227e-07,0.0,19.87772544357306,1.4952576713610387e-06,1.8884121540653345,3.532103544268807e-07,44.8641,5.125493735603252e-06,0.0
2020,3,66.88979,10.468620250746692,1.0309736458025042e-06,33.816006075992554,2.1167271896858725e-06,0.0,23.29044401907525,1.6581487876187606e-06,44.8641,6.755159105932109e-06,44.8641,5.489633907805323e-06,0.0
2020,3,73.073303,5.6393632173819555,7.215692133608856e-07,44.8641,2.9328087258554574e-06,0.0,44.8641,2.8801573505278714e-06,44.8641,8.356731890573924e-06,44.8641,9.598300109739418e-06,0.0
2020,3,30.217597,6.748902601706883,8.006793090243456e-07,44.8641,2.726903712291931e-06,0.0,4.973059110278009,6.740617680203849e-07,44.8641,4.095373180315622e-06,32.055055525978204,2.0421626011741333e-06,0.0
2020,3,30.342999,3.7814784216954336,5.736664448241554e-07,44.8641,2.643654822385988e-06,2.1551292876929097e-08,2.915780625976082,4.701965887620815e-07,44.8641,3.111098779587708e-06,12.507335836626806,1.1279276543515587e-06,0.05818570172413605
