Estado,Nome,Capacidade (hm³),Cota (m),Volume Útil (hm³),Volume (%),Data da Medição
Paraíba,ACAUÃ,253,"123,97","161,44","63,81",24/10/2022
Paraíba,ACAUÃ,253,"123,96","161,31","63,76",25/10/2022
Paraíba,ACAUÃ,253,"123,95","161,18","63,71",26/10/2022
Paraíba,ACAUÃ,253,"123,94","161,05","63,66",27/10/2022
Paraíba,ACAUÃ,253,"123,93","160,92","63,6",28/10/2022
Paraíba,ACAUÃ,253,"123,92","160,79","63,55",29/10/2022
Paraíba,ACAUÃ,253,"123,91","160,66","63,5",30/10/2022
Paraíba,ACAUÃ,253,"123,9","160,53","63,45",31/10/2022
Paraíba,ACAUÃ,253,"122,32","140,54","55,55",01/11/2022
Paraíba,ACAUÃ,253,"123,88","160,27","63,35",02/11/2022
Paraíba,ACAUÃ,253,"123,87","160,14","63,3",03/11/2022
Paraíba,ACAUÃ,253,"123,86","160,01","63,25",04/11/2022
Paraíba,ACAUÃ,253,"123,85","159,89","63,2",05/11/2022
Paraíba,ACAUÃ,253,"123,85","159,89","63,2",06/11/2022
Paraíba,ACAUÃ,253,"123,84","159,76","63,15",07/11/2022
Paraíba,ACAUÃ,253,"123,86","160,01","63,25",08/11/2022
Paraíba,ACAUÃ,253,"123,86","160,01","63,25",09/11/2022
Paraíba,ACAUÃ,253,"123,84","159,76","63,15",10/11/2022
Paraíba,ACAUÃ,253,"123,83","159,63","63,09",11/11/2022
Paraíba,ACAUÃ,253,"123,82","159,5","63,04",12/11/2022
Paraíba,ACAUÃ,253,"123,82","159,5","63,04",13/11/2022
Paraíba,ACAUÃ,253,"123,82","159,5","63,04",14/11/2022
Paraíba,ACAUÃ,253,"123,82","159,5","63,04",15/11/2022
Paraíba,ACAUÃ,253,"123,82","159,5","63,04",16/11/2022
Paraíba,ACAUÃ,253,"123,82","159,5","63,04",17/11/2022
Paraíba,ACAUÃ,253,"123,78","158,98","62,84",18/11/2022
Paraíba,ACAUÃ,253,"123,77","158,85","62,79",19/11/2022
Paraíba,ACAUÃ,253,"123,76","158,72","62,74",21/11/2022
Paraíba,ACAUÃ,253,"123,75","158,59","62,68",22/11/2022
Paraíba,ACAUÃ,253,"123,74","158,46","62,63",23/11/2022
Paraíba,ACAUÃ,253,"123,74","158,46","62,63",24/11/2022
Paraíba,ACAUÃ,253,"123,73","158,33","62,58",25/11/2022
Paraíba,ACAUÃ,253,"123,72","158,2","62,53",26/11/2022
Paraíba,ACAUÃ,253,"123,71","158,08","62,48",27/11/2022
Paraíba,ACAUÃ,253,"123,7","157,95","62,43",28/11/2022
Paraíba,ACAUÃ,253,"123,69","157,82","62,38",29/11/2022
Paraíba,ACAUÃ,253,"123,68","157,69","62,33",30/11/2022
Paraíba,ACAUÃ,253,"123,67","157,56","62,28",01/12/2022
Paraíba,ACAUÃ,253,"123,66","157,43","62,23",02/12/2022
Paraíba,ACAUÃ,253,"123,65","157,3","62,17",03/12/2022
Paraíba,ACAUÃ,253,"123,64","157,17","62,12",04/12/2022
Paraíba,ACAUÃ,253,"123,64","157,17","62,12",05/12/2022
Paraíba,ACAUÃ,253,"123,64","157,17","62,12",06/12/2022
Paraíba,ACAUÃ,253,"123,64","157,17","62,12",07/12/2022
Paraíba,ACAUÃ,253,"123,63","157,04","62,07",08/12/2022
Paraíba,ACAUÃ,253,"123,62","156,91","62,02",09/12/2022
Paraíba,ACAUÃ,253,"123,62","156,91","62,02",10/12/2022
Paraíba,ACAUÃ,253,"123,61","156,78","61,97",11/12/2022
Paraíba,ACAUÃ,253,"123,6","156,65","61,92",12/12/2022
Paraíba,ACAUÃ,253,"123,59","156,52","61,87",13/12/2022
Paraíba,ACAUÃ,253,"123,58","156,39","61,81",14/12/2022
Paraíba,ACAUÃ,253,"123,57","156,26","61,76",15/12/2022
Paraíba,ACAUÃ,253,"123,56","156,14","61,72",16/12/2022
Paraíba,ACAUÃ,253,"123,55","156,01","61,66",17/12/2022
Paraíba,ACAUÃ,253,"123,54","155,88","61,61",18/12/2022
Paraíba,ACAUÃ,253,"123,53","155,75","61,56",19/12/2022
Paraíba,ACAUÃ,253,"123,52","155,62","61,51",20/12/2022
Paraíba,ACAUÃ,253,"123,51","155,49","61,46",21/12/2022
Paraíba,ACAUÃ,253,"123,5","155,36","61,41",22/12/2022
Paraíba,ACAUÃ,253,"123,49","155,23","61,36",23/12/2022
Paraíba,ACAUÃ,253,"123,48","155,1","61,3",24/12/2022
Paraíba,ACAUÃ,253,"123,48","155,1","61,3",25/12/2022
Paraíba,ACAUÃ,253,"123,48","155,1","61,3",26/12/2022
Paraíba,ACAUÃ,253,"123,47","154,97","61,25",27/12/2022
Paraíba,ACAUÃ,253,"123,46","154,84","61,2",28/12/2022
Paraíba,ACAUÃ,253,"123,45","154,71","61,15",29/12/2022
Paraíba,ACAUÃ,253,"123,44","154,58","61,1",30/12/2022
Paraíba,ACAUÃ,253,"123,43","154,45","61,05",31/12/2022
Paraíba,ACAUÃ,253,"123,42","154,33",61,01/01/2023
Paraíba,ACAUÃ,253,"123,41","154,2","60,95",02/01/2023
Paraíba,ACAUÃ,253,"123,4","154,07","60,9",03/01/2023
Paraíba,ACAUÃ,253,"123,4","154,07","60,9",04/01/2023
Paraíba,ACAUÃ,253,"123,39","153,94","60,85",05/01/2023
Paraíba,ACAUÃ,253,"123,38","153,81","60,79",06/01/2023
Paraíba,ACAUÃ,253,"123,36","153,55","60,69",07/01/2023
Paraíba,ACAUÃ,253,"123,35","153,42","60,64",08/01/2023
Paraíba,ACAUÃ,253,"123,34","153,29","60,59",09/01/2023
Paraíba,ACAUÃ,253,"123,33","153,16","60,54",10/01/2023
Paraíba,ACAUÃ,253,"123,32","153,03","60,49",11/01/2023
Paraíba,ACAUÃ,253,"123,31","152,9","60,43",12/01/2023
Paraíba,ACAUÃ,253,"123,3","152,77","60,38",13/01/2023
Paraíba,ACAUÃ,253,"123,29","152,64","60,33",14/01/2023
Paraíba,ACAUÃ,253,"123,29","152,64","60,33",15/01/2023
Paraíba,ACAUÃ,253,"123,29","152,64","60,33",16/01/2023
Paraíba,ACAUÃ,253,"123,29","152,64","60,33",17/01/2023
Paraíba,ACAUÃ,253,"123,29","152,64","60,33",18/01/2023
Paraíba,ACAUÃ,253,"123,28","152,52","60,28",19/01/2023
Paraíba,ACAUÃ,253,"123,28","152,52","60,28",20/01/2023
Paraíba,ACAUÃ,253,"123,28","152,52","60,28",21/01/2023
Paraíba,ACAUÃ,253,"123,27","152,39","60,23",22/01/2023
Paraíba,ACAUÃ,253,"123,26","152,26","60,18",23/01/2023
Paraíba,ACAUÃ,253,"123,25","152,13","60,13",24/01/2023
Paraíba,ACAUÃ,253,"123,24",152,"60,08",25/01/2023
Paraíba,ACAUÃ,253,"123,22","151,74","59,98",26/01/2023
Paraíba,ACAUÃ,253,"123,2","151,48","59,87",27/01/2023
Paraíba,ACAUÃ,253,"123,19","151,35","59,82",28/01/2023
Paraíba,ACAUÃ,253,"123,18","151,22","59,77",29/01/2023
Paraíba,ACAUÃ,253,"123,16","150,96","59,67",30/01/2023
Paraíba,ACAUÃ,253,"123,15","150,83","59,62",31/01/2023
Paraíba,ACAUÃ,253,"123,14","150,71","59,57",01/02/2023
Paraíba,ACAUÃ,253,"123,13","150,58","59,52",02/02/2023
Paraíba,ACAUÃ,253,"123,12","150,45","59,47",03/02/2023
Paraíba,ACAUÃ,253,"123,1","150,19","59,36",04/02/2023
Paraíba,ACAUÃ,253,"123,08","149,93","59,26",05/02/2023
Paraíba,ACAUÃ,253,"123,07","149,8","59,21",06/02/2023
Paraíba,ACAUÃ,253,"123,06","149,67","59,16",07/02/2023
Paraíba,ACAUÃ,253,"123,04","149,41","59,06",08/02/2023
Paraíba,ACAUÃ,253,"123,02","149,15","58,95",09/02/2023
Paraíba,ACAUÃ,253,"123,01","149,02","58,9",10/02/2023
Paraíba,ACAUÃ,253,"123,01","149,02","58,9",11/02/2023
Paraíba,ACAUÃ,253,123,"148,89","58,85",12/02/2023
Paraíba,ACAUÃ,253,"122,99","148,77","58,8",13/02/2023
Paraíba,ACAUÃ,253,"122,98","148,65","58,75",14/02/2023
Paraíba,ACAUÃ,253,"122,96","148,4","58,66",15/02/2023
Paraíba,ACAUÃ,253,"122,94","148,16","58,56",16/02/2023
Paraíba,ACAUÃ,253,"122,92","147,91","58,46",17/02/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",18/02/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",19/02/2023
Paraíba,ACAUÃ,253,"122,87","147,3","58,22",20/02/2023
Paraíba,ACAUÃ,253,"122,87","147,3","58,22",21/02/2023
Paraíba,ACAUÃ,253,"122,86","147,18","58,17",22/02/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",23/02/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",24/02/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",25/02/2023
Paraíba,ACAUÃ,253,"122,89","147,54","58,32",26/02/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",27/02/2023
Paraíba,ACAUÃ,253,"122,87","147,3","58,22",28/02/2023
Paraíba,ACAUÃ,253,"122,86","147,18","58,17",01/03/2023
Paraíba,ACAUÃ,253,"122,84","146,93","58,08",02/03/2023
Paraíba,ACAUÃ,253,"122,82","146,68","57,98",03/03/2023
Paraíba,ACAUÃ,253,"122,81","146,56","57,93",04/03/2023
Paraíba,ACAUÃ,253,"122,8","146,44","57,88",05/03/2023
Paraíba,ACAUÃ,253,"122,79","146,32","57,83",06/03/2023
Paraíba,ACAUÃ,253,"122,78","146,19","57,78",07/03/2023
Paraíba,ACAUÃ,253,"122,77","146,07","57,74",08/03/2023
Paraíba,ACAUÃ,253,"122,76","145,95","57,69",09/03/2023
Paraíba,ACAUÃ,253,"122,75","145,82","57,64",10/03/2023
Paraíba,ACAUÃ,253,"122,74","145,7","57,59",11/03/2023
Paraíba,ACAUÃ,253,"122,73","145,58","57,54",12/03/2023
Paraíba,ACAUÃ,253,"122,72","145,46","57,49",13/03/2023
Paraíba,ACAUÃ,253,"122,71","145,33","57,44",14/03/2023
Paraíba,ACAUÃ,253,"122,7","145,21","57,4",15/03/2023
Paraíba,ACAUÃ,253,"122,7","145,21","57,4",16/03/2023
Paraíba,ACAUÃ,253,"122,7","145,21","57,4",17/03/2023
Paraíba,ACAUÃ,253,"122,7","145,21","57,4",18/03/2023
Paraíba,ACAUÃ,253,"122,7","145,21","57,4",19/03/2023
Paraíba,ACAUÃ,253,"122,69","145,09","57,35",20/03/2023
Paraíba,ACAUÃ,253,"122,68","144,96","57,3",21/03/2023
Paraíba,ACAUÃ,253,"122,68","144,96","57,3",22/03/2023
Paraíba,ACAUÃ,253,"122,67","144,84","57,25",23/03/2023
Paraíba,ACAUÃ,253,"122,66","144,72","57,2",24/03/2023
Paraíba,ACAUÃ,253,"122,65","144,6","57,15",25/03/2023
Paraíba,ACAUÃ,253,"122,64","144,47","57,1",26/03/2023
Paraíba,ACAUÃ,253,"122,64","144,47","57,1",27/03/2023
Paraíba,ACAUÃ,253,"122,63","144,35","57,06",28/03/2023
Paraíba,ACAUÃ,253,"122,63","144,35","57,06",29/03/2023
Paraíba,ACAUÃ,253,"122,63","144,35","57,06",30/03/2023
Paraíba,ACAUÃ,253,"122,63","144,35","57,06",31/03/2023
Paraíba,ACAUÃ,253,"122,64","144,47","57,1",01/04/2023
Paraíba,ACAUÃ,253,"122,64","144,47","57,1",02/04/2023
Paraíba,ACAUÃ,253,"122,64","144,47","57,1",03/04/2023
Paraíba,ACAUÃ,253,"122,64","144,47","57,1",04/04/2023
Paraíba,ACAUÃ,253,"122,64","144,47","57,1",05/04/2023
Paraíba,ACAUÃ,253,"122,66","144,72","57,2",06/04/2023
Paraíba,ACAUÃ,253,"122,68","144,96","57,3",07/04/2023
Paraíba,ACAUÃ,253,"122,69","145,09","57,35",08/04/2023
Paraíba,ACAUÃ,253,"122,71","145,33","57,44",09/04/2023
Paraíba,ACAUÃ,253,"122,76","145,95","57,69",10/04/2023
Paraíba,ACAUÃ,253,"122,77","146,07","57,74",11/04/2023
Paraíba,ACAUÃ,253,"122,78","146,19","57,78",12/04/2023
Paraíba,ACAUÃ,253,"122,8","146,44","57,88",13/04/2023
Paraíba,ACAUÃ,253,"122,82","146,68","57,98",14/04/2023
Paraíba,ACAUÃ,253,"122,83","146,81","58,03",15/04/2023
Paraíba,ACAUÃ,253,"122,83","146,81","58,03",16/04/2023
Paraíba,ACAUÃ,253,"122,86","147,18","58,17",17/04/2023
Paraíba,ACAUÃ,253,"122,87","147,3","58,22",18/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",19/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",20/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",21/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",22/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",23/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",24/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",25/04/2023
Paraíba,ACAUÃ,253,"122,89","147,54","58,32",26/04/2023
Paraíba,ACAUÃ,253,"122,89","147,54","58,32",27/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",28/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",29/04/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",30/04/2023
Paraíba,ACAUÃ,253,"122,89","147,54","58,32",01/05/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",02/05/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",03/05/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",04/05/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",05/05/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",06/05/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",07/05/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",08/05/2023
Paraíba,ACAUÃ,253,"122,89","147,54","58,32",09/05/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",10/05/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",11/05/2023
Paraíba,ACAUÃ,253,"122,87","147,3","58,22",12/05/2023
Paraíba,ACAUÃ,253,"122,86","147,18","58,17",13/05/2023
Paraíba,ACAUÃ,253,"122,86","147,18","58,17",14/05/2023
Paraíba,ACAUÃ,253,"122,86","147,18","58,17",15/05/2023
Paraíba,ACAUÃ,253,"122,86","147,18","58,17",16/05/2023
Paraíba,ACAUÃ,253,"122,85","147,05","58,12",17/05/2023
Paraíba,ACAUÃ,253,"122,85","147,05","58,12",18/05/2023
Paraíba,ACAUÃ,253,"122,84","146,93","58,08",19/05/2023
Paraíba,ACAUÃ,253,"122,82","146,68","57,98",20/05/2023
Paraíba,ACAUÃ,253,"122,82","146,68","57,98",21/05/2023
Paraíba,ACAUÃ,253,"122,82","146,68","57,98",22/05/2023
Paraíba,ACAUÃ,253,"122,82","146,68","57,98",23/05/2023
Paraíba,ACAUÃ,253,"122,83","146,81","58,03",24/05/2023
Paraíba,ACAUÃ,253,"122,84","146,93","58,08",25/05/2023
Paraíba,ACAUÃ,253,"122,85","147,05","58,12",26/05/2023
Paraíba,ACAUÃ,253,"122,85","147,05","58,12",27/05/2023
Paraíba,ACAUÃ,253,"122,85","147,05","58,12",28/05/2023
Paraíba,ACAUÃ,253,"122,85","147,05","58,12",29/05/2023
Paraíba,ACAUÃ,253,"122,84","146,93","58,08",30/05/2023
Paraíba,ACAUÃ,253,"122,85","147,05","58,12",31/05/2023
Paraíba,ACAUÃ,253,"122,86","147,18","58,17",01/06/2023
Paraíba,ACAUÃ,253,"122,88","147,42","58,27",02/06/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",03/06/2023
Paraíba,ACAUÃ,253,"122,91","147,79","58,42",04/06/2023
Paraíba,ACAUÃ,253,"122,91","147,79","58,42",05/06/2023
Paraíba,ACAUÃ,253,"122,91","147,79","58,42",06/06/2023
Paraíba,ACAUÃ,253,"122,91","147,79","58,42",07/06/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",08/06/2023
Paraíba,ACAUÃ,253,"122,9","147,67","58,37",09/06/2023
Paraíba,ACAUÃ,253,"122,91","147,79","58,42",10/06/2023
Paraíba,ACAUÃ,253,"122,92","147,91","58,46",11/06/2023
Paraíba,ACAUÃ,253,"122,92","147,91","58,46",12/06/2023
Paraíba,ACAUÃ,253,"122,92","147,91","58,46",13/06/2023
Paraíba,ACAUÃ,253,"122,92","147,91","58,46",14/06/2023
Paraíba,ACAUÃ,253,"122,94","148,16","58,56",15/06/2023
Paraíba,ACAUÃ,253,"122,96","148,4","58,66",16/06/2023
Paraíba,ACAUÃ,253,"122,98","148,65","58,75",17/06/2023
Paraíba,ACAUÃ,253,"122,98","148,65","58,75",18/06/2023
Paraíba,ACAUÃ,253,"123,01","149,02","58,9",19/06/2023
Paraíba,ACAUÃ,253,"123,01","149,02","58,9",20/06/2023
Paraíba,ACAUÃ,253,"123,03","149,28",59,21/06/2023
Paraíba,ACAUÃ,253,"123,04","149,41","59,06",22/06/2023
Paraíba,ACAUÃ,253,"123,05","149,54","59,11",23/06/2023
Paraíba,ACAUÃ,253,"123,06","149,67","59,16",24/06/2023
Paraíba,ACAUÃ,253,"123,08","149,93","59,26",25/06/2023
Paraíba,ACAUÃ,253,"123,1","150,19","59,36",26/06/2023
Paraíba,ACAUÃ,253,"123,12","150,45","59,47",27/06/2023
Paraíba,ACAUÃ,253,"123,14","150,71","59,57",28/06/2023
Paraíba,ACAUÃ,253,"123,16","150,96","59,67",29/06/2023
Paraíba,ACAUÃ,253,"123,2","151,48","59,87",30/06/2023
Paraíba,ACAUÃ,253,"123,31","152,9","60,43",01/07/2023
Paraíba,ACAUÃ,253,"123,38","153,81","60,79",02/07/2023
Paraíba,ACAUÃ,253,"123,44","154,58","61,1",03/07/2023
Paraíba,ACAUÃ,253,"123,5","155,36","61,41",04/07/2023
Paraíba,ACAUÃ,253,"123,56","156,14","61,72",05/07/2023
Paraíba,ACAUÃ,253,"123,61","156,78","61,97",06/07/2023
Paraíba,ACAUÃ,253,"123,66","157,43","62,23",07/07/2023
Paraíba,ACAUÃ,253,"123,79","159,11","62,89",08/07/2023
Paraíba,ACAUÃ,253,"123,9","160,53","63,45",09/07/2023
Paraíba,ACAUÃ,253,"123,96","161,31","63,76",10/07/2023
Paraíba,ACAUÃ,253,"124,01","161,96","64,02",11/07/2023
Paraíba,ACAUÃ,253,"124,03","162,23","64,12",12/07/2023
Paraíba,ACAUÃ,253,"124,06","162,64","64,28",13/07/2023
Paraíba,ACAUÃ,253,"124,09","163,05","64,45",14/07/2023
Paraíba,ACAUÃ,253,"124,12","163,45","64,6",15/07/2023
Paraíba,ACAUÃ,253,"124,14","163,73","64,72",16/07/2023
Paraíba,ACAUÃ,253,"124,16",164,"64,82",17/07/2023
Paraíba,ACAUÃ,253,"124,17","164,13","64,87",18/07/2023
Paraíba,ACAUÃ,253,"124,18","164,27","64,93",19/07/2023
Paraíba,ACAUÃ,253,"124,19","164,41","64,98",20/07/2023
Paraíba,ACAUÃ,253,"124,19","164,41","64,98",21/07/2023
Paraíba,ACAUÃ,253,"124,2","164,54","65,04",22/07/2023
Paraíba,ACAUÃ,253,"124,2","164,54","65,04",23/07/2023
Paraíba,ACAUÃ,253,"124,2","164,54","65,04",24/07/2023
Paraíba,ACAUÃ,253,"124,2","164,54","65,04",25/07/2023
Paraíba,ACAUÃ,253,"124,19","164,41","64,98",01/08/2023
Paraíba,ACAUÃ,253,"124,2","164,54","65,04",02/08/2023
Paraíba,ACAUÃ,253,"124,2","164,54","65,04",03/08/2023
Paraíba,ACAUÃ,253,"124,2","164,54","65,04",04/08/2023
Paraíba,ACAUÃ,253,"124,19","164,41","64,98",05/08/2023
Paraíba,ACAUÃ,253,"124,19","164,41","64,98",06/08/2023
Paraíba,ACAUÃ,253,"124,18","164,27","64,93",07/08/2023
Paraíba,ACAUÃ,253,"124,18","164,27","64,93",08/08/2023
Paraíba,ACAUÃ,253,"124,18","164,27","64,93",09/08/2023
Paraíba,ACAUÃ,253,"124,18","164,27","64,93",10/08/2023
Paraíba,ACAUÃ,253,"124,17","164,13","64,87",11/08/2023
Paraíba,ACAUÃ,253,"124,16",164,"64,82",12/08/2023
Paraíba,ACAUÃ,253,"124,15","163,86","64,77",13/08/2023
Paraíba,ACAUÃ,253,"124,14","163,73","64,72",14/08/2023
Paraíba,ACAUÃ,253,"124,13","163,59","64,66",15/08/2023
Paraíba,ACAUÃ,253,"124,12","163,45","64,6",16/08/2023
Paraíba,ACAUÃ,253,"124,11","163,32","64,55",17/08/2023
Paraíba,ACAUÃ,253,"124,1","163,18","64,5",18/08/2023
Paraíba,ACAUÃ,253,"124,1","163,18","64,5",19/08/2023
Paraíba,ACAUÃ,253,"124,11","163,32","64,55",20/08/2023
Paraíba,ACAUÃ,253,"124,11","163,32","64,55",21/08/2023
Paraíba,ACAUÃ,253,"124,11","163,32","64,55",22/08/2023
Paraíba,ACAUÃ,253,"124,11","163,32","64,55",24/08/2023
Paraíba,ACAUÃ,253,"124,11","163,32","64,55",25/08/2023
Paraíba,ACAUÃ,253,"124,11","163,32","64,55",26/08/2023
Paraíba,ACAUÃ,253,"124,1","163,18","64,5",27/08/2023
Paraíba,ACAUÃ,253,"124,1","163,18","64,5",28/08/2023
Paraíba,ACAUÃ,253,"124,1","163,18","64,5",29/08/2023
Paraíba,ACAUÃ,253,"124,1","163,18","64,5",30/08/2023
Paraíba,ACAUÃ,253,"124,09","163,05","64,45",31/08/2023
Paraíba,ACAUÃ,253,"124,09","163,05","64,45",02/09/2023
Paraíba,ACAUÃ,253,"124,08","162,91","64,39",03/09/2023
Paraíba,ACAUÃ,253,"124,07","162,78","64,34",04/09/2023
Paraíba,ACAUÃ,253,"124,06","162,64","64,28",05/09/2023
Paraíba,ACAUÃ,253,"124,05","162,5","64,23",06/09/2023
Paraíba,ACAUÃ,253,"124,05","162,5","64,23",07/09/2023
Paraíba,ACAUÃ,253,"124,05","162,5","64,23",08/09/2023
Paraíba,ACAUÃ,253,"124,04","162,37","64,18",09/09/2023
Paraíba,ACAUÃ,253,"124,04","162,37","64,18",10/09/2023
Paraíba,ACAUÃ,253,"124,03","162,23","64,12",11/09/2023
Paraíba,ACAUÃ,253,"124,03","162,23","64,12",12/09/2023
Paraíba,ACAUÃ,253,"124,03","162,23","64,12",13/09/2023
Paraíba,ACAUÃ,253,"124,02","162,1","64,07",14/09/2023
Paraíba,ACAUÃ,253,"124,02","162,1","64,07",15/09/2023
Paraíba,ACAUÃ,253,"124,01","161,96","64,02",16/09/2023
Paraíba,ACAUÃ,253,"124,01","161,96","64,02",17/09/2023
Paraíba,ACAUÃ,253,"124,01","161,96","64,02",18/09/2023
Paraíba,ACAUÃ,253,"124,01","161,96","64,02",19/09/2023
Paraíba,ACAUÃ,253,"123,99","161,7","63,91",20/09/2023
Paraíba,ACAUÃ,253,"123,99","161,7","63,91",21/09/2023
Paraíba,ACAUÃ,253,"123,98","161,57","63,86",22/09/2023
Paraíba,ACAUÃ,253,"123,96","161,31","63,76",24/09/2023
Paraíba,ACAUÃ,253,"123,96","161,31","63,76",25/09/2023
Paraíba,ACAUÃ,253,"123,95","161,18","63,71",27/09/2023
Paraíba,ACAUÃ,253,"123,92","160,79","63,55",01/10/2023
Paraíba,ACAUÃ,253,"123,91","160,66","63,5",02/10/2023
Paraíba,ACAUÃ,253,"123,9","160,53","63,45",03/10/2023
Paraíba,ACAUÃ,253,"123,89","160,4","63,4",04/10/2023
Paraíba,ACAUÃ,253,"123,88","160,27","63,35",05/10/2023
Paraíba,ACAUÃ,253,"123,87","160,14","63,3",06/10/2023
Paraíba,ACAUÃ,253,"123,87","160,14","63,3",07/10/2023
Paraíba,ACAUÃ,253,"123,86","160,01","63,25",08/10/2023
Paraíba,ACAUÃ,253,"123,85","159,89","63,2",09/10/2023
Paraíba,ACAUÃ,253,"123,85","159,89","63,2",10/10/2023
Paraíba,ACAUÃ,253,"123,85","159,89","63,2",11/10/2023
Paraíba,ACAUÃ,253,"123,84","159,76","63,15",12/10/2023
Paraíba,ACAUÃ,253,"123,83","159,63","63,09",13/10/2023
Paraíba,ACAUÃ,253,"123,82","159,5","63,04",14/10/2023
Paraíba,ACAUÃ,253,"123,81","159,37","62,99",15/10/2023
Paraíba,ACAUÃ,253,"123,82","159,5","63,04",16/10/2023
Paraíba,ACAUÃ,253,"123,8","159,24","62,94",17/10/2023
Paraíba,ACAUÃ,253,"123,8","159,24","62,94",18/10/2023
Paraíba,ACAUÃ,253,"123,76","158,72","62,74",19/10/2023
Paraíba,ACAUÃ,253,"123,75","158,59","62,68",20/10/2023
Paraíba,ACAUÃ,253,"123,75","158,59","62,68",21/10/2023
Paraíba,ACAUÃ,253,"123,74","158,46","62,63",22/10/2023
Paraíba,ACAUÃ,253,"123,72","158,2","62,53",23/10/2023
Paraíba,ACAUÃ,253,"123,7","157,95","62,43",24/10/2023
Paraíba,ACAUÃ,253,"123,7","157,95","62,43",25/10/2023
Paraíba,ACAUÃ,253,"123,67","157,56","62,28",26/10/2023
Paraíba,ACAUÃ,253,"123,66","157,43","62,23",27/10/2023
Paraíba,ACAUÃ,253,"123,65","157,3","62,17",28/10/2023
Paraíba,ACAUÃ,253,"123,64","157,17","62,12",29/10/2023
Paraíba,ACAUÃ,253,"123,82","159,5","63,04",30/10/2023
Paraíba,ACAUÃ,253,"123,6","156,65","61,92",31/10/2023
Paraíba,ACAUÃ,253,"123,59","156,52","61,87",01/11/2023
Paraíba,ACAUÃ,253,"123,58","156,39","61,81",02/11/2023
Paraíba,ACAUÃ,253,"123,57","156,26","61,76",03/11/2023
Paraíba,ACAUÃ,253,"123,56","156,14","61,72",04/11/2023
Paraíba,ACAUÃ,253,"123,54","155,88","61,61",05/11/2023
Paraíba,ACAUÃ,253,"123,53","155,75","61,56",06/11/2023
Paraíba,ACAUÃ,253,"123,52","155,62","61,51",07/11/2023
Paraíba,ACAUÃ,253,"123,51","155,49","61,46",08/11/2023
Paraíba,ACAUÃ,253,"123,5","155,36","61,41",09/11/2023
Paraíba,ACAUÃ,253,"123,48","155,1","61,3",10/11/2023
Paraíba,ACAUÃ,253,"123,46","154,84","61,2",11/11/2023
Paraíba,ACAUÃ,253,"123,45","154,71","61,15",12/11/2023
Paraíba,ACAUÃ,253,"123,44","154,58","61,1",13/11/2023
Paraíba,ACAUÃ,253,"123,42","154,33",61,14/11/2023
Paraíba,ACAUÃ,253,"123,4","154,07","60,9",15/11/2023
Paraíba,ACAUÃ,253,"123,49","155,23","61,36",16/11/2023
Paraíba,ACAUÃ,253,"123,38","153,81","60,79",17/11/2023
Paraíba,ACAUÃ,253,"123,37","153,68","60,74",18/11/2023
Paraíba,ACAUÃ,253,"123,36","153,55","60,69",19/11/2023
Paraíba,ACAUÃ,253,"123,35","153,42","60,64",20/11/2023
Paraíba,ACAUÃ,253,"123,34","153,29","60,59",21/11/2023
Paraíba,ACAUÃ,253,"123,32","153,03","60,49",22/11/2023
Paraíba,ACAUÃ,253,"123,31","152,9","60,43",23/11/2023
Paraíba,ACAUÃ,253,"123,3","152,77","60,38",24/11/2023
Paraíba,ACAUÃ,253,"123,28","152,52","60,28",25/11/2023
Paraíba,ACAUÃ,253,"123,27","152,39","60,23",26/11/2023
Paraíba,ACAUÃ,253,"123,26","152,26","60,18",27/11/2023
Paraíba,ACAUÃ,253,"123,26","152,26","60,18",28/11/2023
