m2_area_fmask_deepwatermap,km2_area_fmask_deepwatermap,m2_area_deepwatermap,km2_area_deepwatermap,km2_area_ndwi,m2_area_fmask_ndwi,km2_area_fmask_ndwi,m2_area_mndwi,km2_area_mndwi,m2_area_fmask_mndwi,km2_area_fmask_mndwi,year,month,m2_area_ndwi
26723305.99351255,26.723305993512547,31877650.50936923,31.877650509369232,1.6055016110312759,15704474.206892254,15.704474206892254,7609417.908548664,7.609417908548664,15916571.75182702,15.91657175182702,2019,4,1605501.611031276
26719170.386786804,26.719170386786804,31968239.990028463,31.968239990028465,0.831060018221648,32698962.31173733,32.698962311737326,10343250.887921393,10.343250887921393,32698962.31173733,32.698962311737326,2019,5,831060.018221648
23758863.705765992,23.758863705765997,27492233.44402118,27.49223344402118,0.8200317336196545,32698962.31173733,32.698962311737326,1143396.7928423905,1.1433967928423905,32698962.31173733,32.698962311737326,2019,5,820031.7336196546
23446428.464318447,23.446428464318448,26440312.33327925,26.44031233327925,0.04243920235231401,5543386.948557359,5.543386948557359,1774470.685826104,1.774470685826104,5729292.317562392,5.729292317562392,2019,5,42439.20235231401
20262109.75231965,20.26210975231965,32644805.5569954,32.6448055569954,22.288852448416353,1030356.875671958,1.030356875671958,32698962.31173733,32.698962311737326,1158560.6841701316,1.1585606841701317,2019,5,22288852.448416352
12978617.04049061,12.97861704049061,27671344.60197677,27.67134460197677,32.644411689688184,1018639.3232823398,1.01863932328234,32698962.31173733,32.698962311737326,1160037.686572184,1.160037686572184,2019,5,32644411.689688183
12617243.78612172,12.61724378612172,23888544.51666622,23.88854451666622,0.72432197796664,32662726.51947364,32.66272651947364,1412900.497803605,1.4129004978036048,32668634.529081848,32.66863452908185,2019,5,724321.97796664
8007420.822488463,8.007420822488463,20345117.287315007,20.34511728731501,0.8341124898525568,25139959.418512065,25.139959418512063,1036658.7525873828,1.0366587525873827,25247977.52751552,25.24797752751552,2019,5,834112.4898525568
8294451.622620704,8.294451622620704,12626696.601494856,12.626696601494857,0.8332262884113252,16121678.152058735,16.121678152058738,1040991.2929667372,1.040991292966737,16253722.166802248,16.25372216680225,2019,6,833226.2884113252
6979919.484793807,6.979919484793808,31338544.63262,31.33854463262,22.080496642900115,24007590.910271667,24.007590910271663,32540627.65423728,32.540627654237284,24348384.597838625,24.348384597838624,2019,6,22080496.642900117
5975360.91774437,5.9753609177443705,13228722.780571532,13.228722780571534,2.9799015795547072,29096258.052650403,29.0962580526504,13314191.986236982,13.314191986236985,29124025.697809,29.124025697809,2019,6,2979901.5795547073
5421780.417455021,5.421780417455022,9287686.504587736,9.287686504587736,0.8081172475764296,9782383.842448585,9.782383842448583,3881759.246248081,3.881759246248081,9879570.600503651,9.879570600503651,2019,6,808117.2475764295
5173151.679776152,5.173151679776152,23304242.36641417,23.304242366414176,4.21753112564806,32673164.00311481,32.673164003114806,14048262.18005717,14.04826218005717,32664991.25649012,32.66499125649012,2019,6,4217531.12564806
4818868.036937112,4.818868036937112,21508601.312825315,21.50860131282532,14.765986880627976,32698962.31173733,32.698962311737326,25614274.123224583,25.614274123224583,32698962.31173733,32.698962311737326,2019,6,14765986.880627975
5260294.821497261,5.2602948214972605,4542274.720446045,4.542274720446045,0.8284998807247567,29436559.406083345,29.436559406083344,1182488.1230833852,1.1824881230833852,29473976.80026868,29.47397680026868,2019,7,828499.8807247566
5395785.175178894,5.395785175178894,32449348.905790426,32.44934890579042,31.33352282445302,32695712.906452816,32.69571290645282,32552443.673453704,32.5524436734537,32694531.30453117,32.694531304531175,2019,7,31333522.82445302
5786600.010762036,5.786600010762036,32139178.40135936,32.13917840135936,25.140451752646083,23940633.46804528,23.94063346804528,32698962.31173733,32.698962311737326,24029155.145341635,24.02915514534164,2019,7,25140451.75264608
7028266.696754333,7.028266696754333,23663055.483286176,23.66305548328617,8.603538991956931,8531264.341083152,8.531264341083153,22250253.452309374,22.250253452309373,8596744.780907487,8.596744780907487,2019,7,8603538.99195693
5975065.517263959,5.97506551726396,32685964.690599263,32.68596469059926,30.138923281672803,22737959.645467173,22.73795964546717,32671194.66657874,32.67119466657874,22821951.848730568,22.821951848730567,2019,7,30138923.2816728
5091818.08083645,5.0918180808364495,14207089.171691235,14.207089171691235,0.9023500008273911,24818268.295344982,24.818268295344986,12915696.738163166,12.915696738163165,24812655.68621719,24.812655686217187,2019,8,902350.0008273912
4640249.21311554,4.64024921311554,8604129.79291775,8.604129792917751,0.5974967050437155,28109325.0475988,28.109325047598794,1145464.5962052643,1.1454645962052643,28139160.49612026,28.13916049612025,2019,8,597496.7050437155
4245495.704460258,4.245495704460257,11862790.959153203,11.862790959153203,1.2480670297345247,18239994.99708271,18.23999499708271,6995280.309775155,6.995280309775155,18423340.22859085,18.42334022859085,2019,8,1248067.0297345247
4225703.872272751,4.225703872272751,20119825.187588573,20.11982518758857,1.6747237902741456,20931881.10823714,20.93188110823714,6988289.165072106,6.988289165072106,20985053.19471104,20.985053194711035,2019,8,1674723.7902741455
3083488.681352003,3.083488681352003,14148402.94291634,14.14840294291634,0.04559014081002642,32495825.24804168,32.49582524804168,5573714.731212841,5.573714731212841,32488932.57016544,32.48893257016544,2019,8,45590.14081002642
2155734.239209305,2.155734239209305,15974765.646467898,15.974765646467898,1.4836981462753307,5420303.415052968,5.420303415052968,9028915.683748106,9.028915683748105,5513354.566382288,5.513354566382288,2019,8,1483698.1462753308
1880617.9251202908,1.8806179251202908,12741705.855201358,12.741705855201358,3.7937299030857408,32697682.242988884,32.69768224298888,8856204.869534744,8.856204869534745,32695122.105491992,32.69512210549199,2019,9,3793729.9030857407
1939205.6870683809,1.939205687068381,31832946.57000044,31.83294657000044,7.453741855372311,841694.4355164273,0.8416944355164273,28066590.44476607,28.06659044476607,892306.3844934329,0.8923063844934329,2019,9,7453741.855372311
1549670.9202336844,1.5496709202336845,1776440.0223621742,1.776440022362174,0.7824174057807126,3197611.733617274,3.1976117336172742,912787.4844685636,0.9127874844685636,3293813.823404306,3.293813823404306,2019,9,782417.4057807126
1598805.866808637,1.5988058668086371,31417613.494543217,31.41761349454321,32.15079748692217,815896.126893907,0.815896126893907,32683109.15262197,32.68310915262197,876453.2253780673,0.8764532253780674,2019,9,32150797.486922175
1248854.7643489528,1.2488547643489527,1711845.78397907,1.71184578397907,0.7917717543270464,799649.1004713273,0.7996491004713273,857252.1941513823,0.8572521941513823,864834.1398152529,0.8648341398152528,2019,9,791771.7543270463
1147926.266875352,1.147926266875352,1384246.6512037828,1.3842466512037828,0.7697151851230595,31854806.205550816,31.85480620555081,891715.5835326118,0.8917155835326118,31852541.46853433,31.852541468534337,2019,10,769715.1851230594
1247771.629254114,1.247771629254114,1530371.4221801958,1.5303714221801958,0.765776512050919,806837.1788279838,0.8068371788279838,835491.025427806,0.835491025427806,856562.9263637577,0.8565629263637577,2019,10,765776.512050919
1243734.48935517,1.2437344893551698,1150092.5370650294,1.1500925370650297,0.7580960995602449,801519.9701805941,0.8015199701805942,831060.018221648,0.831060018221648,863652.5378936107,0.8636525378936106,2019,10,758096.0995602449
1008497.240121578,1.008497240121578,27507101.93486851,27.507101934868512,19.341740322187214,814025.2571846403,0.8140252571846402,28266970.43731122,28.266970437311222,879013.3628749587,0.8790133628749587,2019,10,19341740.322187215
1117598.48421987,1.11759848421987,1187903.7985575784,1.1879037985575784,0.7325931914181352,958476.0921053936,0.9584760921053936,797975.1644156676,0.7979751644156676,1016768.453573073,1.016768453573073,2019,10,732593.1914181352
781235.8038590704,0.7812358038590704,1234380.1408088363,1.2343801408088364,0.6987206029977268,1906514.7005696143,1.9065147005696144,769518.2514694524,0.7695182514694524,1979970.9533650351,1.9799709533650351,2019,10,698720.6029977268
869659.0143286249,0.8696590143286249,987228.4055320192,0.9872284055320192,0.684738313591628,5727815.315160339,5.727815315160338,756422.1635045853,0.7564221635045852,5748788.749269487,5.748788749269488,2019,11,684738.313591628
788128.4817353163,0.7881284817353164,1105093.197215824,1.105093197215824,0.6629771448680516,715066.0962471098,0.7150660962471098,727374.4495975489,0.7273744495975489,760262.3697499222,0.7602623697499222,2019,11,662977.1448680516
693797.261657551,0.6937972616575511,879899.5643161903,0.8798995643161903,0.5936564987983787,21495997.558994465,21.495997558994464,709748.8875997202,0.7097488875997201,21448241.147994764,21.448241147994764,2019,11,593656.4987983786
815994.5937207105,0.8159945937207105,798861.3658568993,0.7988613658568993,0.48258591816401614,694978.8635791932,0.6949788635791933,668589.7539958518,0.6685897539958519,743818.4096737356,0.7438184096737356,2019,11,482585.91816401616
768828.9836818279,0.768828983681828,780841.9365518565,0.7808419365518564,0.5838098161180273,809692.7168052857,0.8096927168052857,640723.6420104577,0.6407236420104577,854199.7225204734,0.8541997225204734,2019,11,583809.8161180273
747264.7486118586,0.7472647486118585,5875909.422672822,5.875909422672822,7.331642990135956,4377736.652857375,4.377736652857375,11478770.334619503,11.478770334619504,4452965.308535259,4.452965308535259,2019,11,7331642.990135956
755043.627929336,0.755043627929336,811957.4538217664,0.8119574538217664,0.5103535633226068,32458703.25433676,32.45870325433676,583711.3492912238,0.5837113492912238,32458998.654817168,32.458998654817165,2019,12,510353.5633226068
776312.4625188948,0.7763124625188949,769321.3178158454,0.7693213178158453,0.47303463596407547,2396781.031224305,2.3967810312243047,546293.9551058889,0.5462939551058889,2452611.7220218964,2.4526117220218966,2019,12,473034.63596407545
767155.0476261681,0.7671550476261682,1077719.4193644477,1.0777194193644477,0.965861104115657,2126588.058475465,2.1265880584754657,1771221.280541588,1.771221280541588,2177003.073798864,2.177003073798864,2019,12,965861.1041156569
925095.8378190028,0.9250958378190028,25200024.182862207,25.200024182862208,15.062372029306548,32698962.31173733,32.698962311737326,30705009.068966195,30.705009068966195,32698962.31173733,32.698962311737326,2019,12,15062372.029306548
925095.8378190028,0.9250958378190028,797975.1644156676,0.7979751644156676,0.36294872359774816,21740786.090428,21.740786090428,471360.6999084157,0.4713606999084157,21757131.58367738,21.75713158367738,2019,12,362948.72359774815
918301.6267695604,0.9183016267695604,821213.3355412966,0.8212133355412966,0.3234635260495395,17363246.371224232,17.363246371224232,410705.13459745183,0.4107051345974518,17394755.755801354,17.394755755801352,2019,12,323463.5260495395
1003081.5646473848,1.0030815646473847,23530519.13440865,23.53051913440865,32.698962311737326,5496221.338518477,5.496221338518477,32698962.31173733,32.698962311737326,5492971.9332339605,5.49297193323396,2020,1,32698962.31173733
997468.9555195846,0.9974689555195846,10038200.65848411,10.038200658484111,0.04174993456468942,12480079.496384423,12.480079496384423,14205021.368328365,14.205021368328362,12525078.83623363,12.52507883623363,2020,1,41749.93456468942
1041089.7597935408,1.041089759793541,1653553.4225113902,1.65355342251139,0.8974266594872156,15565832.914752908,15.565832914752908,6828969.839304023,6.828969839304023,15570559.322439477,15.570559322439475,2020,1,897426.6594872156
1549473.986580077,1.5494739865800773,906584.0743799424,0.9065840743799424,0.22558750020684779,12946122.987645453,12.94612298764545,685722.981859663,0.6857229818596631,12962173.080414424,12.962173080414424,2020,1,225587.5002068478
5129530.875502195,5.129530875502195,2734620.713987157,2.734620713987157,3.1222846111125873,32698962.31173733,32.698962311737326,5471801.565471206,5.471801565471206,32698962.31173733,32.698962311737326,2020,1,3122284.611112587
10852028.982015144,10.852028982015144,2630836.6785362544,2.6308366785362542,2.8012827557331352,15974470.245987486,15.974470245987488,5809148.914100041,5.8091489141000405,16120988.884271111,16.120988884271114,2020,1,2801282.755733135
5023285.169381205,5.023285169381205,1187116.0639431502,1.1871160639431502,0.38618689472337714,102897.83400967089,0.1028978340096708,2722213.8938099146,2.7222138938099145,249121.07181288736,0.2491210718128873,2020,1,386186.89472337713
5891073.314000563,5.891073314000563,30740949.46074948,30.74094946074948,0.0,32654553.772848945,32.65455377284894,32698962.31173733,32.698962311737326,32654553.772848945,32.65455377284894,2020,2,0.0
9579542.179233348,9.579542179233348,16909708.16696725,16.90970816696725,1.5928978572004262,10002654.134008044,10.002654134008042,5858480.7943286,5.8584807943286,10363535.054242918,10.363535054242918,2020,2,1592897.8572004263
15850008.176907849,15.850008176907847,14240370.959150825,14.240370959150823,0.008566613931905612,3526294.0014874,3.5262940014874,167984.40652679282,0.1679844065267928,3968606.9874887792,3.968606987488779,2020,2,8566.613931905613
25139959.418512065,25.139959418512063,14059388.931485966,14.059388931485966,0.0,971079.8459362432,0.9710798459362432,7280538.707024932,7.280538707024932,1250627.167231416,1.2506271672314158,2020,2,0.0
24740085.634863,24.740085634863,12994076.33229876,12.99407633229876,0.7119151577893974,32647759.561799504,32.647759561799504,3807022.924704215,3.807022924704215,32648448.829587128,32.648448829587124,2020,2,711915.1577893974
28216358.48833421,28.21635848833421,15456633.203827811,15.456633203827812,0.38214975482443314,31076622.87332265,31.07662287332265,1011746.645406094,1.011746645406094,31398018.59600932,31.39801859600932,2020,3,382149.7548244331
29441679.681077126,29.44167968107713,25252900.86885569,25.252900868855694,0.8110712523805349,14810296.952689556,14.810296952689557,1177367.8480896023,1.1773678480896024,17084979.118677504,17.084979118677506,2020,3,811071.2523805349
31012028.634939548,31.012028634939547,31760967.319607068,31.76096731960707,0.0893094119107861,17360784.700554144,17.360784700554145,22517197.019773696,22.517197019773697,18298779.692684405,18.29877969268441,2020,3,89309.4119107861
31376651.29459296,31.37665129459296,30718105.156931065,30.718105156931063,11.216356241188143,31517360.39009517,31.517360390095178,27855772.96857975,27.85577296857975,31994333.699131392,31.994333699131392,2020,3,11216356.241188142
31456114.02382339,31.456114023823396,32034606.63129403,32.03460663129403,3.0015642814514805,6338998.909129743,6.338998909129742,13651243.934385406,13.651243934385406,6807208.670580446,6.8072086705804455,2020,3,3001564.2814514805
