Estado,Nome,Capacidade (hm³),Cota (m),Volume Útil (hm³),Volume (%),Data da Medição
Paraíba,LAGOA DO ARROZ,"80,39","91,31","8,5","10,57",17/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,29","8,46","10,52",18/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,27","8,42","10,47",19/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,25","8,38","10,43",20/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,21","8,31","10,33",22/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,2","8,29","10,31",23/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,19","8,27","10,29",24/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,18","8,25","10,26",25/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,17","8,23","10,24",26/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,15","8,19","10,19",27/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,14","8,17","10,17",28/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,13","8,16","10,15",29/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,11","8,12","10,1",30/11/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,1","8,1","10,08",01/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,08","8,06","10,03",02/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,07","8,04",10,03/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,05","8,01","9,96",04/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,04","7,99","9,94",05/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,03","7,97","9,91",06/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","91,01","7,93","9,86",07/12/2019
Paraíba,LAGOA DO ARROZ,"80,39",91,"7,92","9,85",08/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,98","7,88","9,8",09/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,97","7,86","9,78",10/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,95","7,83","9,74",11/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,94","7,81","9,72",12/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,92","7,77","9,67",13/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,91","7,75","9,64",14/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,9","7,74","9,63",15/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,88","7,7","9,58",17/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,87","7,68","9,55",18/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,85","7,65","9,52",19/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,83","7,61","9,47",20/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,81","7,58","9,43",21/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,8","7,56","9,4",22/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,78","7,52","9,35",23/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,77","7,5","9,33",24/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,75","7,47","9,29",25/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,73","7,43","9,24",26/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,72","7,42","9,23",27/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,71","7,4","9,21",28/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,7","7,38","9,18",29/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,69","7,37","9,17",30/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,68","7,35","9,14",31/12/2019
Paraíba,LAGOA DO ARROZ,"80,39","90,76","7,49","9,32",01/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,75","7,47","9,29",02/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,73","7,43","9,24",03/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,73","7,43","9,24",04/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,72","7,42","9,23",05/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,71","7,4","9,21",06/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,69","7,37","9,17",07/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,79","7,54","9,38",08/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,79","7,54","9,38",09/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,77","7,5","9,33",10/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,77","7,5","9,33",11/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,76","7,49","9,32",12/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,74","7,45","9,27",13/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,73","7,43","9,24",14/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,72","7,42","9,23",15/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,71","7,4","9,21",16/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,69","7,37","9,17",17/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,68","7,35","9,14",18/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,67","7,33","9,12",19/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,66","7,31","9,09",20/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,65","7,3","9,08",21/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,64","7,28","9,06",22/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,63","7,26","9,03",23/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,63","7,26","9,03",24/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,62","7,24","9,01",25/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,61","7,23","8,99",26/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,6","7,21","8,97",27/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,62","7,24","9,01",28/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,62","7,24","9,01",29/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,61","7,23","8,99",30/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,61","7,23","8,99",31/01/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,62","7,24","9,01",01/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,61","7,23","8,99",02/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,6","7,21","8,97",03/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,59","7,19","8,94",04/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,58","7,18","8,93",05/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,57","7,16","8,91",06/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,56","7,14","8,88",07/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,55","7,13","8,87",08/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,54","7,11","8,84",09/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,55","7,13","8,87",10/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,54","7,11","8,84",11/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,53","7,09","8,82",12/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,52","7,08","8,81",13/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,51","7,06","8,78",14/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,61","7,23","8,99",15/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,61","7,23","8,99",16/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,75","7,47","9,29",17/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,8","7,56","9,4",18/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,85","7,65","9,52",19/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","90,85","7,65","9,52",20/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","91,03","7,97","9,91",21/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","91,1","8,1","10,08",22/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","91,15","8,19","10,19",23/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","91,51","8,88","11,05",24/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","91,73","9,32","11,59",25/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","91,78","9,42","11,72",26/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","91,79","9,45","11,76",27/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","91,97","9,82","12,22",28/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,02","9,93","12,35",29/02/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,05",10,"12,44",01/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,25","10,52","13,09",02/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,29","10,63","13,22",03/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,31","10,68","13,29",04/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,33","10,73","13,35",05/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,35","10,79","13,42",06/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,36","10,82","13,46",07/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,82","12,15","15,11",08/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","92,97","12,62","15,7",09/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","93,03","12,81","15,93",10/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","93,18","13,3","16,54",11/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","93,32","13,77","17,13",12/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","93,41","14,08","17,51",13/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","93,45","14,22","17,69",14/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","93,47","14,29","17,78",15/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","94,83","19,79","24,62",16/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","95,42","22,67","28,2",17/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","95,66","23,94","29,78",18/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","95,92","25,37","31,56",19/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","96,05","26,11","32,48",20/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","96,1","26,4","32,84",21/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","96,13","26,58","33,06",22/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","96,16","26,75","33,28",23/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","96,19","26,93","33,5",24/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","96,49","28,74","35,75",25/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","97,32","34,21","42,56",26/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,04","39,52","49,16",27/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,26","41,25","51,31",28/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,35","41,98","52,22",29/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,39","42,31","52,63",30/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,42","42,56","52,94",31/03/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,48","43,05","53,55",01/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,52","43,38","53,96",02/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,56","43,72","54,38",03/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,59","43,97","54,7",04/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,61","44,14","54,91",05/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,62","44,22","55,01",06/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,63","44,31","55,12",07/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,63","44,31","55,12",08/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,63","44,31","55,12",09/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,63","44,31","55,12",10/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,63","44,31","55,12",11/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,63","44,31","55,12",12/04/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"44,22","55,01",13/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,62","44,22","55,01",14/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,62","44,22","55,01",15/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,61","44,14","54,91",16/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,61","44,14","54,91",17/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,62","44,22","55,01",18/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,62","44,22","55,01",19/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,67","44,65","55,54",20/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,8","45,77","56,93",21/04/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"45,94","57,15",22/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,02","47,71","59,35",23/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,1","48,43","60,24",24/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,12","48,61","60,47",25/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,14","48,79","60,69",26/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,28","50,08","62,3",27/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,36","50,83","63,23",28/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,38","51,02","63,47",29/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,4","51,21","63,7",30/04/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,41","51,3","63,81",01/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,41","51,3","63,81",02/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,42","51,4","63,94",03/05/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"51,4","63,94",04/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,42","51,4","63,94",05/05/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"51,3","63,82",06/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,41","51,3","63,81",07/05/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"51,3","63,82",08/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,4","51,21","63,7",09/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,39","51,11","63,58",10/05/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"51,11","63,58",11/05/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"51,11","63,58",12/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,38","51,02","63,47",13/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,38","51,02","63,47",14/05/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"50,92","63,35",15/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,37","50,92","63,34",16/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,37","50,92","63,34",17/05/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"50,92","63,35",18/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,37","50,92","63,34",19/05/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"51,3","63,82",20/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,42","51,4","63,94",21/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,43","51,49","64,05",22/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,43","51,49","64,05",23/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,44","51,59","64,17",24/05/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"51,59","64,17",25/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,44","51,59","64,17",26/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,44","51,59","64,17",27/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,44","51,59","64,17",28/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,44","51,59","64,17",29/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,44","51,59","64,17",30/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,43","51,49","64,05",31/05/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,43","51,49","64,05",01/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,43","51,49","64,05",02/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,43","51,49","64,05",03/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,42","51,4","63,94",04/06/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"51,4","63,94",05/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,41","51,3","63,81",06/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,41","51,3","63,81",07/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,4","51,21","63,7",08/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,4","51,21","63,7",09/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,39","51,11","63,58",10/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,39","51,11","63,58",11/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,39","51,11","63,58",12/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,38","51,02","63,47",13/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,38","51,02","63,47",14/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,37","50,92","63,34",15/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,36","50,83","63,23",16/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,36","50,83","63,23",17/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,35","50,74","63,12",18/06/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"50,64",63,19/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,36","50,83","63,23",20/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,36","50,83","63,23",21/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,35","50,74","63,12",22/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,35","50,74","63,12",23/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,35","50,74","63,12",24/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,34","50,64","62,99",25/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,34","50,64","62,99",26/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,33","50,55","62,88",27/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,32","50,45","62,76",28/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,32","50,45","62,76",29/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,32","50,45","62,76",30/06/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,31","50,36","62,64",01/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,3","50,27","62,53",02/07/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"50,27","62,53",03/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,29","50,17","62,41",04/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,28","50,08","62,3",05/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,28","50,08","62,3",06/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,27","49,99","62,18",07/07/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"49,99","62,18",08/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,26","49,9","62,07",09/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,25","49,8","61,95",10/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,25","49,8","61,95",11/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,24","49,71","61,84",12/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,24","49,71","61,84",13/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,23","49,62","61,72",14/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,22","49,53","61,61",15/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,22","49,53","61,61",16/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,21","49,43","61,49",17/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,2","49,34","61,38",18/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,19","49,25","61,26",19/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,19","49,25","61,26",20/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,18","49,16","61,15",21/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,17","49,07","61,04",22/07/2020
Paraíba,LAGOA DO ARROZ,"80,39",,"48,98","60,92",23/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,16","48,98","60,93",24/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,15","48,88","60,8",25/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,14","48,79","60,69",26/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,14","48,79","60,69",27/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,13","48,7","60,58",28/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,12","48,61","60,47",29/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,11","48,52","60,36",30/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,1","48,43","60,24",31/07/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,09","48,34","60,13",01/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,09","48,34","60,13",02/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,08","48,25","60,02",03/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,07","48,16","59,91",04/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,07","48,16","59,91",05/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,06","48,07","59,8",06/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,05","47,98","59,68",07/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,04","47,89","59,57",08/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,03","47,8","59,46",09/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,03","47,8","59,46",10/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,02","47,71","59,35",11/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","99,01","47,62","59,24",12/08/2020
Paraíba,LAGOA DO ARROZ,"80,39",99,"47,53","59,12",13/08/2020
Paraíba,LAGOA DO ARROZ,"80,39",99,"47,53","59,12",14/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,99","47,44","59,01",15/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,98","47,35","58,9",16/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,97","47,26","58,79",17/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,97","47,26","58,79",18/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,96","47,17","58,68",19/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,95","47,09","58,58",20/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,95","47,09","58,58",21/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,94",47,"58,46",22/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,93","46,91","58,35",23/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,92","46,82","58,24",24/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,92","46,82","58,24",25/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,91","46,73","58,13",26/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,9","46,64","58,02",27/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,89","46,56","57,92",28/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,89","46,56","57,92",29/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,88","46,47","57,81",30/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,87","46,38","57,69",31/08/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,86","46,29","57,58",01/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,85","46,2","57,47",02/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,84","46,12","57,37",03/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,82","45,94","57,15",04/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,82","45,94","57,15",05/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,8","45,77","56,93",06/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,79","45,68","56,82",07/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,78","45,6","56,72",08/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,77","45,51","56,61",09/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,76","45,42","56,5",10/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,75","45,34","56,4",11/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,74","45,25","56,29",12/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,73","45,16","56,18",13/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,71","44,99","55,96",14/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,7","44,91","55,87",15/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,69","44,82","55,75",16/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,68","44,73","55,64",17/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,67","44,65","55,54",18/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,65","44,48","55,33",19/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,64","44,39","55,22",20/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,63","44,31","55,12",21/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,62","44,22","55,01",22/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,61","44,14","54,91",23/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,6","44,06","54,81",24/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,59","43,97","54,7",25/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,57","43,8","54,48",26/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,56","43,72","54,38",27/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,55","43,64","54,29",28/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,54","43,55","54,17",29/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,52","43,38","53,96",30/09/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,51","43,3","53,86",01/10/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,5","43,22","53,76",02/10/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,48","43,05","53,55",03/10/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,47","42,97","53,45",04/10/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,46","42,89","53,35",05/10/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,45","42,8","53,24",06/10/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,43","42,64","53,04",07/10/2020
Paraíba,LAGOA DO ARROZ,"80,39","98,42","42,56","52,94",08/10/2020
