Estado,Nome,Capacidade (hm³),Cota (m),Volume Útil (hm³),Volume (%),Data da Medição
Paraíba,MARÉS,"2,14","16,02","1,96","91,59",08/09/2024
Paraíba,MARÉS,"2,14","16,11","1,99","92,99",09/09/2024
Paraíba,MARÉS,"2,14","16,02","1,96","91,59",10/09/2024
Paraíba,MARÉS,"2,14","16,25","2,04","95,33",11/09/2024
Paraíba,MARÉS,"2,14","16,29","2,06","96,26",12/09/2024
Paraíba,MARÉS,"2,14","16,28","2,06","96,26",13/09/2024
Paraíba,MARÉS,"2,14","16,29","2,06","96,26",14/09/2024
Paraíba,MARÉS,"2,14","16,34","2,08","97,2",15/09/2024
Paraíba,MARÉS,"2,14","16,25","2,04","95,33",16/09/2024
Paraíba,MARÉS,"2,14","16,16","2,01","93,93",17/09/2024
Paraíba,MARÉS,"2,14","16,16","2,01","93,93",18/09/2024
Paraíba,MARÉS,"2,14","16,15","2,01","93,93",19/09/2024
Paraíba,MARÉS,"2,14","16,2","2,03","94,86",20/09/2024
Paraíba,MARÉS,"2,14","16,11","1,99","92,99",21/09/2024
Paraíba,MARÉS,"2,14","16,2","2,03","94,86",22/09/2024
Paraíba,MARÉS,"2,14","16,24","2,04","95,33",23/09/2024
Paraíba,MARÉS,"2,14","16,2","2,03","94,86",24/09/2024
Paraíba,MARÉS,"2,14","16,16","2,01","93,93",25/09/2024
Paraíba,MARÉS,"2,14","16,08","1,98","92,52",26/09/2024
Paraíba,MARÉS,"2,14",16,"1,95","91,12",27/09/2024
Paraíba,MARÉS,"2,14","16,08","1,98","92,62",28/09/2024
Paraíba,MARÉS,"2,14",16,"1,95","91,24",29/09/2024
Paraíba,MARÉS,"2,14","15,86","1,9","88,79",30/09/2024
Paraíba,MARÉS,"2,14","15,8","1,88","87,85",01/10/2024
Paraíba,MARÉS,"2,14","15,72","1,86","86,92",02/10/2024
Paraíba,MARÉS,"2,14","15,67","1,84","85,98",03/10/2024
Paraíba,MARÉS,"2,14","15,67","1,84","85,98",04/10/2024
Paraíba,MARÉS,"2,14","15,55","1,8","84,11",05/10/2024
Paraíba,MARÉS,"2,14","15,45","1,76","82,24",06/10/2024
Paraíba,MARÉS,"2,14","15,37","1,74","81,31",07/10/2024
Paraíba,MARÉS,"2,14","15,3","1,71","79,91",08/10/2024
Paraíba,MARÉS,"2,14","15,22","1,68","78,5",09/10/2024
Paraíba,MARÉS,"2,14","15,17","1,67","78,04",10/10/2024
Paraíba,MARÉS,"2,14","15,14","1,66","77,57",11/10/2024
Paraíba,MARÉS,"2,14","15,2","1,68","78,5",12/10/2024
Paraíba,MARÉS,"2,14","15,34","1,72","80,37",13/10/2024
Paraíba,MARÉS,"2,14","15,41","1,75","81,78",14/10/2024
Paraíba,MARÉS,"2,14","15,5","1,78","83,18",15/10/2024
Paraíba,MARÉS,"2,14","15,5","1,78","83,18",16/10/2024
Paraíba,MARÉS,"2,14","15,6","1,81","84,58",17/10/2024
Paraíba,MARÉS,"2,14","15,66","1,84","85,98",18/10/2024
Paraíba,MARÉS,"2,14","15,74","1,86","86,92",19/10/2024
Paraíba,MARÉS,"2,14","15,76","1,87","87,38",20/10/2024
Paraíba,MARÉS,"2,14","15,87","1,91","89,25",21/10/2024
Paraíba,MARÉS,"2,14","15,9","1,92","89,72",22/10/2024
Paraíba,MARÉS,"2,14","15,93","1,93","90,19",23/10/2024
Paraíba,MARÉS,"2,14","15,9","1,92","89,72",24/10/2024
Paraíba,MARÉS,"2,14","16,04","1,97","92,06",25/10/2024
Paraíba,MARÉS,"2,14","16,07","1,98","92,52",26/10/2024
Paraíba,MARÉS,"2,14","16,12",2,"93,46",27/10/2024
Paraíba,MARÉS,"2,14","16,16","2,01","93,93",28/10/2024
Paraíba,MARÉS,"2,14","16,14",2,"93,46",29/10/2024
Paraíba,MARÉS,"2,14","16,06","1,97","92,06",30/10/2024
Paraíba,MARÉS,"2,14",16,"1,95","91,12",31/10/2024
Paraíba,MARÉS,"2,14","15,88","1,91","89,25",01/11/2024
Paraíba,MARÉS,"2,14","15,8","1,88","87,85",02/11/2024
Paraíba,MARÉS,"2,14","15,69","1,85","86,45",03/11/2024
Paraíba,MARÉS,"2,14","15,57","1,8","84,11",04/11/2024
Paraíba,MARÉS,"2,14","15,48","1,77","82,71",05/11/2024
Paraíba,MARÉS,"2,14","15,5","1,78","83,18",06/11/2024
Paraíba,MARÉS,"2,14","15,38","1,74","81,31",07/11/2024
Paraíba,MARÉS,"2,14","15,3","1,71","79,91",08/11/2024
Paraíba,MARÉS,"2,14","15,27","1,7","79,44",09/11/2024
Paraíba,MARÉS,"2,14","15,22","1,68","78,5",10/11/2024
Paraíba,MARÉS,"2,14","15,09","1,64","76,64",11/11/2024
Paraíba,MARÉS,"2,14","15,05","1,62","75,7",12/11/2024
Paraíba,MARÉS,"2,14","15,03","1,62","75,7",13/11/2024
Paraíba,MARÉS,"2,14","15,11","1,65","77,1",14/11/2024
Paraíba,MARÉS,"2,14","15,19","1,67","78,04",15/11/2024
Paraíba,MARÉS,"2,14","15,27","1,7","79,44",16/11/2024
Paraíba,MARÉS,"2,14","15,31","1,71","79,91",17/11/2024
Paraíba,MARÉS,"2,14","15,36","1,73","80,84",18/11/2024
Paraíba,MARÉS,"2,14","15,4","1,75","81,78",19/11/2024
Paraíba,MARÉS,"2,14","15,48","1,77","82,71",20/11/2024
Paraíba,MARÉS,"2,14","15,5","1,78","83,18",21/11/2024
Paraíba,MARÉS,"2,14","15,57","1,8","84,11",22/11/2024
Paraíba,MARÉS,"2,14","15,62","1,82","85,05",23/11/2024
Paraíba,MARÉS,"2,14","15,66","1,84","85,98",24/11/2024
Paraíba,MARÉS,"2,14","15,69","1,85","86,45",25/11/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",26/11/2024
Paraíba,MARÉS,"2,14","15,68","1,84","85,98",27/11/2024
Paraíba,MARÉS,"2,14","15,71","1,85","86,45",28/11/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",29/11/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",30/11/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",01/12/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",02/12/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",03/12/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",04/12/2024
Paraíba,MARÉS,"2,14","15,76","1,87","87,38",05/12/2024
Paraíba,MARÉS,"2,14","15,74","1,86","86,92",06/12/2024
Paraíba,MARÉS,"2,14","15,78","1,88","87,85",07/12/2024
Paraíba,MARÉS,"2,14","15,8","1,88","87,85",08/12/2024
Paraíba,MARÉS,"2,14","15,84","1,9","88,79",09/12/2024
Paraíba,MARÉS,"2,14","15,9","1,92","89,72",10/12/2024
Paraíba,MARÉS,"2,14","15,92","1,92","89,72",11/12/2024
Paraíba,MARÉS,"2,14",16,"1,95","91,12",12/12/2024
Paraíba,MARÉS,"2,14","16,02","1,96","91,59",13/12/2024
Paraíba,MARÉS,"2,14","16,08","1,98","92,52",14/12/2024
Paraíba,MARÉS,"2,14","16,13",2,"93,46",15/12/2024
Paraíba,MARÉS,"2,14","16,17","2,02","94,39",16/12/2024
Paraíba,MARÉS,"2,14","16,21","2,03","94,86",17/12/2024
Paraíba,MARÉS,"2,14","16,21","2,03","94,86",18/12/2024
Paraíba,MARÉS,"2,14","16,21","2,03","94,86",19/12/2024
Paraíba,MARÉS,"2,14","16,16","2,01","93,93",20/12/2024
Paraíba,MARÉS,"2,14","16,01","1,96","91,59",21/12/2024
Paraíba,MARÉS,"2,14",16,"1,95","91,12",22/12/2024
Paraíba,MARÉS,"2,14","15,91","1,92","89,72",23/12/2024
Paraíba,MARÉS,"2,14","15,84","1,9","88,79",24/12/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",25/12/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",26/12/2024
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",27/12/2024
Paraíba,MARÉS,"2,14","15,63","1,82","85,05",28/12/2024
Paraíba,MARÉS,"2,14","15,54","1,79","83,64",29/12/2024
Paraíba,MARÉS,"2,14","15,46","1,77","82,71",30/12/2024
Paraíba,MARÉS,"2,14","15,29","1,71","79,91",31/12/2024
Paraíba,MARÉS,"2,14","15,25","1,69","78,97",01/01/2025
Paraíba,MARÉS,"2,14","15,15","1,66","77,57",02/01/2025
Paraíba,MARÉS,"2,14","15,12","1,65","77,1",03/01/2025
Paraíba,MARÉS,"2,14","15,18","1,67","78,04",04/01/2025
Paraíba,MARÉS,"2,14","15,33","1,72","80,37",05/01/2025
Paraíba,MARÉS,"2,14","15,35","1,73","80,84",06/01/2025
Paraíba,MARÉS,"2,14","15,37","1,74","81,31",07/01/2025
Paraíba,MARÉS,"2,14","15,42","1,75","81,78",08/01/2025
Paraíba,MARÉS,"2,14","15,42","1,75","81,78",09/01/2025
Paraíba,MARÉS,"2,14","15,49","1,78","83,18",10/01/2025
Paraíba,MARÉS,"2,14","15,47","1,77","82,71",11/01/2025
Paraíba,MARÉS,"2,14","15,56","1,8","84,11",12/01/2025
Paraíba,MARÉS,"2,14","15,53","1,79","83,64",13/01/2025
Paraíba,MARÉS,"2,14","15,65","1,83","85,51",14/01/2025
Paraíba,MARÉS,"2,14","15,63","1,82","85,05",15/01/2025
Paraíba,MARÉS,"2,14","15,63","1,82","85,05",16/01/2025
Paraíba,MARÉS,"2,14","15,64","1,83","85,51",17/01/2025
Paraíba,MARÉS,"2,14","15,72","1,86","86,92",18/01/2025
Paraíba,MARÉS,"2,14","15,72","1,86","86,92",19/01/2025
Paraíba,MARÉS,"2,14","15,76","1,87","87,38",20/01/2025
Paraíba,MARÉS,"2,14","15,78","1,88","87,85",21/01/2025
Paraíba,MARÉS,"2,14","15,8","1,88","87,85",22/01/2025
Paraíba,MARÉS,"2,14","15,85","1,9","88,79",23/01/2025
Paraíba,MARÉS,"2,14","15,83","1,89","88,32",24/01/2025
Paraíba,MARÉS,"2,14","15,9","1,92","89,72",25/01/2025
Paraíba,MARÉS,"2,14","15,95","1,94","90,65",26/01/2025
Paraíba,MARÉS,"2,14","16,3","2,06","96,26",27/01/2025
Paraíba,MARÉS,"2,14","16,5","2,14",100,28/01/2025
Paraíba,MARÉS,"2,14","16,49","2,13","99,53",29/01/2025
Paraíba,MARÉS,"2,14","16,34","2,08","97,2",30/01/2025
Paraíba,MARÉS,"2,14","16,22","2,03","94,86",31/01/2025
Paraíba,MARÉS,"2,14","16,13",2,"93,46",01/02/2025
Paraíba,MARÉS,"2,14","16,06","1,97","92,06",02/02/2025
Paraíba,MARÉS,"2,14",15,"1,61","75,23",03/02/2025
Paraíba,MARÉS,"2,14","16,04","1,97","92,06",04/02/2025
Paraíba,MARÉS,"2,14","16,05","1,97","92,06",05/02/2025
Paraíba,MARÉS,"2,14","16,9","2,31","107,94",06/02/2025
Paraíba,MARÉS,"2,14","16,56","2,16","100,93",07/02/2025
Paraíba,MARÉS,"2,14","16,46","2,12","99,07",08/02/2025
Paraíba,MARÉS,"2,14","16,32","2,07","96,73",09/02/2025
Paraíba,MARÉS,"2,14","16,24","2,04","95,33",10/02/2025
Paraíba,MARÉS,"2,14","16,18","2,02","94,39",11/02/2025
Paraíba,MARÉS,"2,14","16,15","2,01","93,93",12/02/2025
Paraíba,MARÉS,"2,14","16,06","1,97","92,06",13/02/2025
Paraíba,MARÉS,"2,14","16,01","1,96","91,59",14/02/2025
Paraíba,MARÉS,"2,14","15,91","1,92","89,72",15/02/2025
Paraíba,MARÉS,"2,14","15,89","1,91","89,25",16/02/2025
Paraíba,MARÉS,"2,14","15,81","1,89","88,32",17/02/2025
Paraíba,MARÉS,"2,14","15,76","1,87","87,38",18/02/2025
Paraíba,MARÉS,"2,14","15,71","1,85","86,45",19/02/2025
Paraíba,MARÉS,"2,14","15,78","1,88","87,85",20/02/2025
Paraíba,MARÉS,"2,14","15,73","1,86","86,92",21/02/2025
Paraíba,MARÉS,"2,14","15,75","1,87","87,38",22/02/2025
Paraíba,MARÉS,"2,14","15,8","1,88","87,85",23/02/2025
Paraíba,MARÉS,"2,14","15,88","1,91","89,25",24/02/2025
Paraíba,MARÉS,"2,14","15,91","1,92","89,72",25/02/2025
Paraíba,MARÉS,"2,14",16,"1,95","91,12",26/02/2025
Paraíba,MARÉS,"2,14",16,"1,95","91,12",27/02/2025
Paraíba,MARÉS,"2,14","16,1","1,99","92,99",28/02/2025
Paraíba,MARÉS,"2,14","16,2","2,03","94,86",01/03/2025
Paraíba,MARÉS,"2,14","16,24","2,04","95,33",02/03/2025
Paraíba,MARÉS,"2,14","16,32","2,07","96,73",03/03/2025
Paraíba,MARÉS,"2,14","16,48","2,13","99,53",04/03/2025
Paraíba,MARÉS,"2,14","16,45","2,12","99,07",05/03/2025
Paraíba,MARÉS,"2,14","16,4","2,1","98,13",06/03/2025
Paraíba,MARÉS,"2,14","16,44","2,11","98,6",07/03/2025
Paraíba,MARÉS,"2,14","16,5","2,14",100,08/03/2025
Paraíba,MARÉS,"2,14","16,5","2,14",100,09/03/2025
Paraíba,MARÉS,"2,14","16,46","2,12","99,07",10/03/2025
Paraíba,MARÉS,"2,14","16,41","2,1","98,13",11/03/2025
Paraíba,MARÉS,"2,14","16,34","2,08","97,2",12/03/2025
Paraíba,MARÉS,"2,14","16,27","2,05","95,79",13/03/2025
Paraíba,MARÉS,"2,14","16,22","2,03","94,86",14/03/2025
Paraíba,MARÉS,"2,14","16,24","2,04","95,33",15/03/2025
Paraíba,MARÉS,"2,14","16,32","2,07","96,73",16/03/2025
Paraíba,MARÉS,"2,14","16,61","2,18","101,87",17/03/2025
Paraíba,MARÉS,"2,14","16,53","2,15","100,47",18/03/2025
Paraíba,MARÉS,"2,14","16,4","2,1","98,13",19/03/2025
Paraíba,MARÉS,"2,14","16,32","2,07","96,73",20/03/2025
Paraíba,MARÉS,"2,14","16,32","2,07","96,73",21/03/2025
Paraíba,MARÉS,"2,14","16,33","2,07","96,73",22/03/2025
Paraíba,MARÉS,"2,14","16,37","2,09","97,66",23/03/2025
Paraíba,MARÉS,"2,14","16,41","2,1","98,13",24/03/2025
Paraíba,MARÉS,"2,14","16,44","2,11","98,6",25/03/2025
Paraíba,MARÉS,"2,14","16,47","2,13","99,53",26/03/2025
Paraíba,MARÉS,"2,14","16,49","2,13","99,53",27/03/2025
Paraíba,MARÉS,"2,14","16,41","2,1","98,13",28/03/2025
Paraíba,MARÉS,"2,14","16,34","2,08","97,2",29/03/2025
Paraíba,MARÉS,"2,14","16,26","2,05","95,79",30/03/2025
Paraíba,MARÉS,"2,14","16,16","2,01","93,93",31/03/2025
Paraíba,MARÉS,"2,14","16,15","2,01","93,93",01/04/2025
Paraíba,MARÉS,"2,14","16,01","1,96","91,59",02/04/2025
Paraíba,MARÉS,"2,14","15,88","1,91","89,25",03/04/2025
Paraíba,MARÉS,"2,14","16,81","2,27","106,07",04/04/2025
Paraíba,MARÉS,"2,14","15,8","1,88","87,85",05/04/2025
Paraíba,MARÉS,"2,14","15,75","1,87","87,38",06/04/2025
Paraíba,MARÉS,"2,14","15,78","1,88","87,85",07/04/2025
Paraíba,MARÉS,"2,14","15,71","1,85","86,45",08/04/2025
Paraíba,MARÉS,"2,14","15,72","1,86","86,92",09/04/2025
Paraíba,MARÉS,"2,14","15,71","1,85","86,45",10/04/2025
Paraíba,MARÉS,"2,14","15,61","1,82","85,05",11/04/2025
Paraíba,MARÉS,"2,14","15,6","1,81","84,58",12/04/2025
Paraíba,MARÉS,"2,14","15,61","1,82","85,05",13/04/2025
Paraíba,MARÉS,"2,14","15,56","1,8","84,11",14/04/2025
Paraíba,MARÉS,"2,14","15,56","1,8","84,11",15/04/2025
Paraíba,MARÉS,"2,14","15,52","1,79","83,64",16/04/2025
Paraíba,MARÉS,"2,14","15,48","1,77","82,71",17/04/2025
Paraíba,MARÉS,"2,14","15,44","1,76","82,24",18/04/2025
Paraíba,MARÉS,"2,14","15,41","1,75","81,78",19/04/2025
Paraíba,MARÉS,"2,14","15,37","1,74","81,31",20/04/2025
Paraíba,MARÉS,"2,14","15,39","1,74","81,31",21/04/2025
Paraíba,MARÉS,"2,14","15,38","1,74","81,31",22/04/2025
Paraíba,MARÉS,"2,14","15,3","1,71","79,91",23/04/2025
Paraíba,MARÉS,"2,14","15,33","1,72","80,37",24/04/2025
Paraíba,MARÉS,"2,14","15,53","1,79","83,64",25/04/2025
Paraíba,MARÉS,"2,14","15,45","1,76","82,24",26/04/2025
Paraíba,MARÉS,"2,14","16,46","2,12","99,07",27/04/2025
Paraíba,MARÉS,"2,14","15,48","1,77","82,71",28/04/2025
Paraíba,MARÉS,"2,14","15,45","1,76","82,24",29/04/2025
Paraíba,MARÉS,"2,14","15,46","1,77","82,71",30/04/2025
Paraíba,MARÉS,"2,14","15,46","1,77","82,71",01/05/2025
Paraíba,MARÉS,"2,14","15,43","1,76","82,24",02/05/2025
Paraíba,MARÉS,"2,14","15,39","1,74","81,31",03/05/2025
Paraíba,MARÉS,"2,14","15,36","1,73","80,84",04/05/2025
Paraíba,MARÉS,"2,14","15,36","1,73","80,84",05/05/2025
Paraíba,MARÉS,"2,14","15,35","1,73","80,84",06/05/2025
Paraíba,MARÉS,"2,14","15,34","1,72","80,37",07/05/2025
Paraíba,MARÉS,"2,14","15,31","1,71","79,91",08/05/2025
Paraíba,MARÉS,"2,14","15,29","1,71","79,91",09/05/2025
Paraíba,MARÉS,"2,14","15,2","1,68","78,5",10/05/2025
Paraíba,MARÉS,"2,14","15,18","1,67","78,04",11/05/2025
Paraíba,MARÉS,"2,14","15,17","1,67","78,04",12/05/2025
Paraíba,MARÉS,"2,14","15,2","1,68","78,5",13/05/2025
Paraíba,MARÉS,"2,14","15,12","1,65","77,1",14/05/2025
Paraíba,MARÉS,"2,14","15,23","1,69","78,97",15/05/2025
Paraíba,MARÉS,"2,14","15,7","1,85","86,45",16/05/2025
Paraíba,MARÉS,"2,14","16,22","2,03","94,86",17/05/2025
Paraíba,MARÉS,"2,14","16,36","2,09","97,66",18/05/2025
Paraíba,MARÉS,"2,14","16,28","2,06","96,26",19/05/2025
Paraíba,MARÉS,"2,14","16,25","2,04","95,33",20/05/2025
Paraíba,MARÉS,"2,14","16,66","2,2","102,8",21/05/2025
Paraíba,MARÉS,"2,14","16,6","2,18","101,87",22/05/2025
Paraíba,MARÉS,"2,14","16,48","2,13","99,53",23/05/2025
Paraíba,MARÉS,"2,14","15,39","1,74","81,31",24/05/2025
Paraíba,MARÉS,"2,14","16,29","2,06","96,26",25/05/2025
Paraíba,MARÉS,"2,14","16,32","2,07","96,73",26/05/2025
Paraíba,MARÉS,"2,14","16,26","2,05","95,79",27/05/2025
Paraíba,MARÉS,"2,14","16,14",2,"93,46",28/05/2025
Paraíba,MARÉS,"2,14","16,05","1,97","92,06",29/05/2025
Paraíba,MARÉS,"2,14","16,09","1,99","92,99",30/05/2025
Paraíba,MARÉS,"2,14","16,32","2,07","96,73",31/05/2025
Paraíba,MARÉS,"2,14","16,44","2,11","98,6",01/06/2025
Paraíba,MARÉS,"2,14","16,5","2,14",100,02/06/2025
Paraíba,MARÉS,"2,14","16,51","2,14",100,03/06/2025
Paraíba,MARÉS,"2,14","16,36","2,09","97,66",04/06/2025
Paraíba,MARÉS,"2,14","16,39","2,1","98,13",05/06/2025
Paraíba,MARÉS,"2,14","16,34","2,08","97,2",06/06/2025
Paraíba,MARÉS,"2,14","16,29","2,06","96,26",07/06/2025
Paraíba,MARÉS,"2,14","16,21","2,03","94,86",08/06/2025
Paraíba,MARÉS,"2,14","16,19","2,02","94,39",09/06/2025
Paraíba,MARÉS,"2,14","16,1","1,99","92,99",10/06/2025
Paraíba,MARÉS,"2,14","16,16","2,01","93,93",11/06/2025
Paraíba,MARÉS,"2,14","16,2","2,03","94,86",12/06/2025
Paraíba,MARÉS,"2,14","16,34","2,08","97,2",13/06/2025
Paraíba,MARÉS,"2,14","16,31","2,07","96,73",14/06/2025
Paraíba,MARÉS,"2,14","16,42","2,11","98,6",15/06/2025
Paraíba,MARÉS,"2,14","16,45","2,12","99,07",16/06/2025
Paraíba,MARÉS,"2,14","16,45","2,12","99,07",17/06/2025
Paraíba,MARÉS,"2,14","16,5","2,14",100,18/06/2025
Paraíba,MARÉS,"2,14","16,43","2,11","98,6",26/06/2025
Paraíba,MARÉS,"2,14","16,37","2,09","97,66",27/06/2025
Paraíba,MARÉS,"2,14","16,33","2,07","96,73",28/06/2025
Paraíba,MARÉS,"2,14","16,37","2,09","97,66",29/06/2025
Paraíba,MARÉS,"2,14","16,35","2,08","97,2",30/06/2025
Paraíba,MARÉS,"2,14","16,34","2,08","97,2",01/07/2025
Paraíba,MARÉS,"2,14","16,85","2,29","107,01",02/07/2025
Paraíba,MARÉS,"2,14","16,65","2,2","102,8",03/07/2025
Paraíba,MARÉS,"2,14","16,54","2,15","100,47",04/07/2025
Paraíba,MARÉS,"2,14","16,45","2,12","99,07",05/07/2025
Paraíba,MARÉS,"2,14","16,42","2,11","98,6",06/07/2025
Paraíba,MARÉS,"2,14","16,31","2,07","96,73",07/07/2025
Paraíba,MARÉS,"2,14","16,21","2,03","94,86",08/07/2025
Paraíba,MARÉS,"2,14","16,23","2,04","95,33",09/07/2025
Paraíba,MARÉS,"2,14","16,17","2,02","94,39",10/07/2025
Paraíba,MARÉS,"2,14","16,31","2,07","96,73",11/07/2025
