Estado,Nome,Capacidade (hm³),Cota (m),Volume Útil (hm³),Volume (%),Data da Medição
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,58","8,45","2,88",01/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,57","8,42","2,87",02/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,56","8,4","2,86",03/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,55","8,37","2,85",04/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,54","8,35","2,84",05/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,53","8,32","2,83",06/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,51","8,28","2,82",07/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,5","8,25","2,81",08/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,49","8,23","2,8",09/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,48","8,2","2,79",10/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,47","8,18","2,79",11/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,46","8,15","2,78",12/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,45","8,13","2,77",13/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,44","8,11","2,76",14/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"8,08","2,75",15/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,42","8,06","2,75",16/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,41","8,03","2,73",17/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,4","8,01","2,73",18/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,4","8,01","2,73",19/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,39","7,99","2,72",20/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,38","7,96","2,71",21/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,37","7,94","2,7",22/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,37","7,94","2,7",23/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,36","7,91","2,69",24/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,35","7,89","2,69",25/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,35","7,89","2,69",26/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,48","8,2","2,79",27/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,52","8,3","2,83",28/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,51","8,28","2,82",29/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,51","8,28","2,82",30/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,5","8,25","2,81",31/01/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,49","8,23","2,8",01/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,48","8,2","2,79",02/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,47","8,18","2,79",03/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,46","8,15","2,78",04/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,45","8,13","2,77",05/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,44","8,11","2,76",06/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,44","8,11","2,76",07/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,45","8,13","2,77",08/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,44","8,11","2,76",09/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,42","8,06","2,75",10/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,44","8,11","2,76",11/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,45","8,13","2,77",12/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,45","8,13","2,77",13/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,45","8,13","2,77",14/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"8,11","2,76",15/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,45","8,13","2,77",16/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,45","8,13","2,77",17/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,45","8,13","2,77",18/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,46","8,15","2,78",19/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,59","8,47","2,88",20/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,89","9,19","3,13",21/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,95","9,34","3,18",22/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","295,97","9,39","3,2",23/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","296,02","9,52","3,24",24/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","296,36","10,47","3,57",25/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","296,48","10,8","3,68",26/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","297,49","13,09","4,46",27/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"16,68","5,68",28/02/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","297,81","14,52","4,95",01/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","297,87","14,74","5,02",02/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,02","15,32","5,22",03/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,07","15,51","5,28",04/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,1","15,63","5,32",05/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,1","15,63","5,32",06/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,12","15,71","5,35",07/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,12","15,71","5,35",08/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,13","15,75","5,36",09/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,12","15,71","5,35",10/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,12","15,71","5,35",11/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,11","15,67","5,34",12/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,11","15,67","5,34",13/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,1","15,63","5,32",14/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,1","15,63","5,32",15/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,09","15,59","5,31",16/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,08","15,55","5,3",17/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,08","15,55","5,3",18/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,07","15,51","5,28",19/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,07","15,51","5,28",20/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,06","15,47","5,27",21/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,05","15,43","5,26",22/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,04","15,39","5,24",23/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,03","15,35","5,23",24/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,03","15,35","5,23",25/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,03","14,07","4,79",26/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,03","15,35","5,23",27/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"14,07","4,79",28/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,04","14,11","4,81",29/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,25","14,93","5,08",30/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","298,98","17,77","6,05",31/03/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","299,37","21,18","7,21",01/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","299,51","21,85","7,44",02/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","299,84","23,5",8,03/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","299,97","24,17","8,23",04/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","300,09","24,8","8,45",05/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"24,21","8,25",06/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","301,27","31,57","10,75",07/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","301,57","33,48","11,4",08/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","303,07","44,2","15,05",09/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","303,48","47,49","16,17",10/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","303,6","48,49","16,51",11/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","303,67","49,07","16,71",12/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","303,88","50,87","17,33",13/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","304,7","58,4","19,89",14/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,16","62,99","21,45",15/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,88","70,7","24,08",16/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,02","72,28","24,62",17/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,08","72,97","24,85",18/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,16","73,89","25,17",19/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,21","74,47","25,36",20/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,25","74,94","25,52",21/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,28","75,29","25,64",22/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,38","76,47","26,05",23/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,43","77,07","26,25",24/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,45","77,31","26,33",25/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,47","77,55","26,41",26/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,48","77,67","26,45",27/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,48","77,67","26,45",28/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,48","77,67","26,45",29/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,48","77,67","26,45",30/04/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,51","78,03","26,58",01/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,6","79,12","26,95",02/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,68","80,1","27,28",03/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,73","80,72","27,49",04/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,73","80,72","27,49",05/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,74","80,84","27,53",06/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,75","80,97","27,58",07/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,75","80,97","27,58",08/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,75","80,97","27,58",09/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,74","80,84","27,53",10/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,74","80,84","27,53",11/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,74","80,84","27,53",12/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,73","80,72","27,49",13/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,73","80,72","27,49",14/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,73","80,72","27,49",15/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,73","80,72","27,49",16/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,72","80,6","27,45",17/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,72","80,6","27,45",18/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,71","80,47","27,41",19/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,71","80,47","27,41",20/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,7","67,31","22,92",21/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,69","80,23","27,32",22/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,68","80,1","27,28",23/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,67","79,98","27,24",24/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,67","79,98","27,24",25/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,67","79,98","27,24",26/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,66","79,86","27,2",27/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,65","79,74","27,16",28/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,65","79,74","27,16",29/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,64","79,61","27,11",30/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,64","79,61","27,11",31/05/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,63","79,49","27,07",01/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,62","79,37","27,03",02/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,61","79,25","26,99",03/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,6","79,12","26,95",04/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,59",79,"26,91",05/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,59",79,"26,91",06/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,58","78,88","26,86",07/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,57","78,76","26,82",08/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,57","78,76","26,82",09/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,56","78,64","26,78",10/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,55","78,52","26,74",11/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,54","78,39","26,7",12/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,53","78,27","26,66",13/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,52","78,15","26,62",14/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,52","78,15","26,62",15/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,51","78,03","26,58",16/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,51","78,03","26,58",17/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,5","77,91","26,53",18/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,49","77,79","26,49",19/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,48","77,67","26,45",20/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,47","77,55","26,41",21/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,46","77,43","26,37",22/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,45","77,31","26,33",23/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,44","77,19","26,29",24/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,43","77,07","26,25",25/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,42","76,95","26,21",26/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,41","76,83","26,17",27/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,4","76,71","26,13",28/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,39","76,59","26,09",29/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,39","76,59","26,09",30/06/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,38","76,47","26,05",01/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,37","76,36",26,02/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,36","76,24","25,96",03/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,36","76,24","25,96",04/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,35","76,12","25,92",05/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,35","76,12","25,92",06/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,34",76,"25,88",07/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,33","75,88","25,84",08/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,32","75,76","25,8",09/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,31","75,65","25,76",10/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,31","75,65","25,76",11/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,3","75,53","25,72",12/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,29","75,41","25,68",13/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,28","75,29","25,64",14/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,27","75,17","25,6",15/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,26","75,06","25,56",16/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,25","74,94","25,52",17/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,24","74,82","25,48",18/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,23","74,71","25,44",19/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,22","74,59","25,4",20/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,21","74,47","25,36",21/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,2","74,36","25,32",22/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,2","74,36","25,32",23/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,19","74,24","25,28",24/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"62,04","21,13",25/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"61,94","21,09",26/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"61,94","21,09",27/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"61,83","21,06",28/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"61,63","20,99",29/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"61,53","20,96",30/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"61,43","20,92",31/07/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,12","73,43","25,01",01/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,11","73,31","24,97",02/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,1","73,2","24,93",03/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,09","73,08","24,89",04/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,08","72,97","24,85",05/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,07","72,86","24,81",06/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,06","72,74","24,77",07/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,05","72,63","24,73",08/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,04","72,51","24,7",09/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,03","72,4","24,66",10/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,02","72,28","24,62",11/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,01","72,17","24,58",12/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","306,01","72,17","24,58",13/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,99","71,94","24,5",14/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,99","71,94","24,5",15/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,98","71,83","24,46",16/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,98","71,83","24,46",17/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,97","71,72","24,42",18/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,96","71,6","24,39",19/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,96","71,6","24,39",20/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,95","71,49","24,35",21/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,94","71,38","24,31",22/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,93","71,27","24,27",23/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,92","71,15","24,23",24/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,91","71,04","24,19",25/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,9","70,93","24,16",26/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,89","70,82","24,12",27/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"59,27","20,19",28/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"59,19","20,16",29/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"59,11","20,13",30/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"59,04","20,11",31/08/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,84","70,26","23,93",01/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,83","70,15","23,89",02/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,82","70,04","23,85",03/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,81","69,92","23,81",04/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,8","69,81","23,78",05/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,78","69,59","23,7",06/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,77","69,48","23,66",07/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,75","69,26","23,59",08/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,76","69,37","23,63",09/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,75","69,26","23,59",10/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,74","69,15","23,55",11/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,73","69,04","23,51",12/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"58,02","19,76",13/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,72","68,93","23,48",14/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,69","68,6","23,36",15/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,68","68,49","23,33",16/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,67","68,38","23,29",17/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,66","68,28","23,25",18/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,64","68,06","23,18",19/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,63","67,95","23,14",20/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,61","67,73","23,07",21/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,6","67,62","23,03",22/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,59","67,52","22,99",23/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,58","67,41","22,96",24/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,57","67,3","22,92",25/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,56","67,19","22,88",26/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,55","67,09","22,85",27/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,54","66,98","22,81",28/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"56,53","19,25",29/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62",,"56,45","19,23",30/09/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,51","66,66","22,7",01/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,5","66,55","22,67",02/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,49","66,44","22,63",03/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,48","66,34","22,59",04/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,47","66,23","22,56",05/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,46","66,12","22,52",06/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,45","66,02","22,48",07/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,43","65,8","22,41",08/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,42","65,7","22,38",09/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,41","65,59","22,34",10/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,4","65,49","22,3",11/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,39","65,38","22,27",12/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,37","65,17","22,2",13/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,36","65,07","22,16",14/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,35","64,96","22,12",15/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,34","64,86","22,09",16/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,33","64,75","22,05",17/10/2018
Paraíba,ENGENHEIRO ÁVIDOS,"293,62","305,32","64,65","22,02",18/10/2018
